time,ex,w_50%,alpha_50%,b_ex_50%
-28,0,0.0005797845,0.0005797845,
-27,0,-0.272876,-0.272876,
-26,0,0.00140238,0.00140238,
-25,0,0.1291625,0.1291625,
-24,0,-0.000329953,-0.000329953,
-23,0,0.002768285,0.002768285,
-22,0,0.132504,0.132504,
-21,0,-0.00363092,-0.00363092,
-20,0,-0.0004889745,-0.0004889745,
-19,0,-0.0005910295,-0.0005910295,
-18,0,0.00221737,0.00221737,
-17,0,0.133099,0.133099,
-16,0,-0.000143041,-0.000143041,
-15,0,0.1270695,0.1270695,
-14,0,0.0006606765,0.0006606765,
-13,0,-0.00448942,-0.00448942,
-12,0,0.0004623735,0.0004623735,
-11,0,-0.000114332,-0.000114332,
-10,0,-0.00213781,-0.00213781,
-9,0,-0.1261965,-0.1261965,
-8,0,-0.00144323,-0.00144323,
-7,0,-0.1281085,-0.1281085,
-6,0,0.1301155,0.1301155,
-5,0,0.00103175,0.00103175,
-4,0,-0.000514469,-0.000514469,
-3,0,-0.130167,-0.130167,
-2,0,-0.0008835765,-0.0008835765,
-1,0,0.128998,0.128998,
0,0,0.126412,0.126412,
1,1,0.001464305,-0.005669255,-0.008551395
2,1,0.1324415,0.1258315,-0.01845835
3,1,0.01844105,-0.0213817,-0.05439595
4,1,-0.07802335,-0.1863615,-0.09565705
5,1,0.04306615,-0.0576149,-0.1196745
6,1,0.0565537,-0.07740565,-0.152567
7,1,0.0811087,-0.09815895,-0.198216
8,1,-0.130868,-0.410756,-0.2639715
9,1,0.000103742,-0.304279,-0.302614
10,1,0.01117785,-0.3139095,-0.336693
11,1,0.0246623,-0.3326685,-0.3775045
12,1,-0.05634325,-0.5132005,-0.4264025
13,1,-0.2966325,-0.784442,-0.4618885
14,1,0.05282675,-0.3606895,-0.434055
15,1,-0.06514415,-0.5082125,-0.419354
16,1,0.03292325,-0.3405015,-0.3898565
17,1,0.0231627,-0.3315585,-0.3738315
18,1,-0.08742675,-0.475209,-0.366225
19,1,0.01036475,-0.313266,-0.336742
20,1,0.004197545,-0.3012455,-0.3126905
21,1,-0.00257912,-0.296778,-0.289781
22,1,-0.135022,-0.41623,-0.266435
23,1,0.08724635,-0.1104775,-0.215264
24,1,0.0717513,-0.0948742,-0.1828005
25,1,-0.04460025,-0.2350685,-0.170575
26,1,0.05704365,-0.0618823,-0.1419295
27,1,-0.0631812,-0.211931,-0.13022
28,1,0.0331667,-0.04801665,-0.1001475
29,1,0.02343985,-0.03436705,-0.08033315
30,1,0.1480075,0.09730795,-0.06535405
31,1,-0.0810125,-0.1864245,-0.08514735
32,1,-0.08212285,-0.1908895,-0.08805125
33,1,0.01478125,-0.03976165,-0.0701126
34,1,0.01743585,-0.02371875,-0.05731885
35,1,0.01396755,-0.020279,-0.0487588
36,1,0.016802,-0.01089875,-0.04544445
37,1,-0.0985222,-0.160718,-0.04378315
38,1,0.1203035,0.1159815,-0.0198172
39,1,0.0127486,-0.00012358765,-0.024843
40,1,0.00867315,-0.01257205,-0.0318898
41,1,0.009417515,-0.0182906,-0.0413974
42,1,-0.0966901,-0.174472,-0.05615815
43,1,0.03630355,0.008303745,-0.04541705
44,1,0.01435585,-0.01726655,-0.0454979
45,1,-0.0961223,-0.1641905,-0.05307285
46,1,0.00989309,-0.013463,-0.03465665
47,1,0.04129305,0.04287995,-0.02141145
48,1,0.00522897,-0.008890315,-0.0199979
49,1,-0.0259651,-0.06153745,-0.0175034
50,1,0.002382205,-0.002578545,-0.0105324
51,1,-0.0009644995,-0.0002178255,-0.002958395
52,1,0.0316328,0.05520895,0.002590255
53,1,0.00010366495,0.001823365,-0.000291987
54,1,0.0030001,0.0002011965,-0.003518555
55,1,0.001003805,-0.00144018,-0.004613065
56,1,-0.02635775,-0.056154,-0.01004245
57,1,0.00166581,-0.00111239,-0.003155185
58,1,0.03095975,0.05202785,0.002377265
59,1,0.002143505,0.000355689,-0.00233623
60,1,0.002454225,-0.001032715,-0.006224775
61,1,0.003398455,-0.00413556,-0.00874429
62,1,0.003723345,-0.004830975,-0.0123362
63,1,0.004873955,-0.00344992,-0.01528605
64,1,-0.03195185,-0.0765857,-0.0226755
65,1,0.004939755,-0.00962551,-0.02259055
66,1,-0.0494281,-0.08531665,-0.0196613
67,1,0.001417175,-0.003267775,-0.007332355
68,1,-0.001896655,0.000929165,0.0008491915
69,1,0.163249,0.1871205,0.01310915
70,1,-0.09814125,-0.1273195,-0.0123664
71,1,-0.04825935,-0.0842402,-0.01325115
72,1,0.000919957,-0.00106634,-0.00570708
73,1,-0.0008961625,0.0016937,0.00187033
74,1,-0.004023395,0.003578875,0.01287055
75,1,-0.00384836,0.0092505,0.01867705
76,1,0.0363994,0.0899094,0.03059105
77,1,-0.00804454,0.0105667,0.02894305
78,1,-0.008232355,0.0108635,0.03109955
79,1,-0.01004425,0.0173134,0.03885815
80,1,0.08197495,0.151105,0.046822
81,1,-0.0113281,0.0148673,0.03803285
82,1,-0.008865195,0.0152767,0.03183985
83,1,0.09363815,0.142135,0.0304519
84,1,-0.0009553705,0.00253878,0.00755526
85,1,-0.0951262,-0.133187,-0.0161479
86,1,0.00541708,-0.00635516,-0.0188749
87,1,-0.09029635,-0.132692,-0.0217557
88,1,0.0007551275,-0.001171885,-0.002253435
89,1,-0.0043727,0.004864355,0.01671615
90,1,0.0812557,0.1445285,0.03773605
