time,ex,w_50%,alpha_50%,b_ex_50%
-28,0,0.1724405,0.1724405,
-27,0,-0.142599,-0.142599,
-26,0,0.1188205,0.1188205,
-25,0,0.02807255,0.02807255,
-24,0,0.1461045,0.1461045,
-23,0,0.000193709,0.000193709,
-22,0,0.0992541,0.0992541,
-21,0,-0.0009352995,-0.0009352995,
-20,0,-0.1489935,-0.1489935,
-19,0,-0.1453145,-0.1453145,
-18,0,-0.000473079,-0.000473079,
-17,0,0.288762,0.288762,
-16,0,0.127616,0.127616,
-15,0,-0.001054025,-0.001054025,
-14,0,-0.07817455,-0.07817455,
-13,0,-0.117868,-0.117868,
-12,0,0.1173225,0.1173225,
-11,0,-0.02819165,-0.02819165,
-10,0,0.0006410315,0.0006410315,
-9,0,0.261952,0.261952,
-8,0,0.0251343,0.0251343,
-7,0,0.192765,0.192765,
-6,0,0.118909,0.118909,
-5,0,0.02990305,0.02990305,
-4,0,-0.156859,-0.156859,
-3,0,-0.04060975,-0.04060975,
-2,0,-0.0006533625,-0.0006533625,
-1,0,-0.143079,-0.143079,
0,0,-0.000606686,-0.000606686,
1,1,0.004292685,-0.006051135,-0.01241605
2,1,0.0485941,0.03284015,-0.02574025
3,1,-0.04415725,-0.09998015,-0.04526965
4,1,0.0278382,-0.023363,-0.0580407
5,1,0.0336568,-0.03066465,-0.0738741
6,1,0.04616025,-0.0360092,-0.09844205
7,1,-0.108691,-0.2492215,-0.1259235
8,1,0.06406025,-0.0583489,-0.138565
9,1,-0.08569945,-0.262809,-0.1598775
10,1,0.0511643,-0.108979,-0.173974
11,1,-0.0672381,-0.2780655,-0.1919025
12,1,0.0713958,-0.1159045,-0.201702
13,1,-0.0490341,-0.28606,-0.2193385
14,1,-0.02685655,-0.2683485,-0.2323265
15,1,0.0945079,-0.1288045,-0.241915
16,1,-0.02488665,-0.3052925,-0.266129
17,1,-0.0178281,-0.3119465,-0.286859
18,1,-0.006389415,-0.315581,-0.304127
19,1,-0.140665,-0.485042,-0.3225725
20,1,0.013023,-0.305174,-0.3214375
21,1,-0.115436,-0.460967,-0.325689
22,1,-0.1427465,-0.472826,-0.313397
23,1,-0.00329706,-0.292466,-0.2846185
24,1,-0.0167001,-0.283575,-0.255005
25,1,0.1089335,-0.103248,-0.2236365
26,1,-0.03800185,-0.258787,-0.207159
27,1,-0.05186905,-0.2490865,-0.1849965
28,1,0.072163,-0.0693576,-0.1565855
29,1,0.06469195,-0.058983,-0.137702
30,1,-0.0771394,-0.2209285,-0.128953
31,1,0.04721485,-0.04607145,-0.1098185
32,1,-0.092236,-0.2040505,-0.096322
33,1,0.03117845,-0.0298995,-0.0721215
34,1,0.02559685,-0.0114136,-0.0499507
35,1,0.02146785,-0.000231231,-0.0330135
36,1,0.00596815,-0.00646651,-0.01934585
37,1,0.01603905,0.01652265,-0.0042022
38,1,-0.1563285,-0.1586685,0.00806493
39,1,0.121003,0.1801535,0.04053595
40,1,-0.0269466,0.02222505,0.05947625
41,1,0.236993,0.3277395,0.08154385
42,1,0.1047425,0.1967215,0.07425825
43,1,-0.1615845,-0.1198575,0.05353
44,1,-0.024969,0.02179395,0.053053
45,1,-0.02299955,0.02350865,0.0565727
46,1,0.1073445,0.192211,0.06460785
47,1,-0.02648725,0.02371035,0.0596264
48,1,-0.03229475,0.0145494,0.06000695
49,1,0.110224,0.1880005,0.0619107
50,1,-0.02161,0.02279425,0.052939
51,1,-0.01107335,0.02678465,0.04492585
52,1,-0.00450253,0.02995675,0.03750645
53,1,-0.0248804,-0.00181853,0.0322882
54,1,-0.003387285,0.0270982,0.03131815
55,1,-0.0233249,-0.001827065,0.03054865
56,1,-0.0142497,0.0104206,0.0312567
57,1,-0.014831,0.01170025,0.03480685
58,1,0.110793,0.1689565,0.04216875
59,1,-0.006815295,0.02329455,0.03403735
60,1,-0.0102795,0.008395115,0.02734995
61,1,-0.0115048,0.00683222,0.01920875
62,1,0.00292525,0.0212109,0.0165062
63,1,-0.00589378,0.004849545,0.01029915
64,1,-0.003266285,0.00468446,0.00913799
65,1,-0.003262885,-0.0011614,0.00291092
66,1,-0.0121251,-0.0166608,-0.000629931
67,1,-0.00900581,-0.0129771,-0.00149969
68,1,0.145015,0.1503015,-0.00501514
69,1,0.005462835,-0.01465365,-0.0228378
70,1,0.0206581,-0.0106058,-0.0438229
71,1,-0.2462865,-0.3243655,-0.0682381
72,1,0.04064885,-0.0103643,-0.063415
73,1,-0.09448965,-0.173231,-0.06340345
74,1,0.007820755,-0.03805305,-0.04897925
75,1,-0.1206735,-0.1758685,-0.0405997
76,1,-0.003901925,-0.02098445,-0.0153524
77,1,-0.00365642,0.001776965,0.007859315
78,1,-0.01530685,0.0108743,0.03393545
79,1,0.1060215,0.184839,0.0619004
80,1,0.1157005,0.202109,0.07441505
81,1,-0.0459316,0.01695725,0.0734053
82,1,-0.0478561,0.0208245,0.0807023
83,1,0.0934619,0.2036675,0.0933687
84,1,-0.04285185,0.0368416,0.09438165
85,1,-0.0424112,0.043885,0.0999837
86,1,0.08954755,0.2151935,0.114318
87,1,-0.05733585,0.0426426,0.1155345
88,1,-0.05568425,0.05273685,0.123935
89,1,0.0684033,0.229225,0.142803
90,1,0.05771385,0.231897,0.149447
