time,ex,w_50%,alpha_50%,b_ex_50%
-28,0,0.1553215,0.1553215,
-27,0,0.153827,0.153827,
-26,0,0.1077535,0.1077535,
-25,0,0.260287,0.260287,
-24,0,0.07408415,0.07408415,
-23,0,0.04754665,0.04754665,
-22,0,0.006483425,0.006483425,
-21,0,0.07046375,0.07046375,
-20,0,-0.0003572655,-0.0003572655,
-19,0,0.0976712,0.0976712,
-18,0,0.03376695,0.03376695,
-17,0,0.05629485,0.05629485,
-16,0,0.000135767,0.000135767,
-15,0,0.0228953,0.0228953,
-14,0,0.0647757,0.0647757,
-13,0,0.0508119,0.0508119,
-12,0,-0.01672385,-0.01672385,
-11,0,-0.0173396,-0.0173396,
-10,0,0.04417635,0.04417635,
-9,0,-0.02529165,-0.02529165,
-8,0,-0.1047875,-0.1047875,
-7,0,-0.000482952,-0.000482952,
-6,0,-0.0605236,-0.0605236,
-5,0,0.1252965,0.1252965,
-4,0,-0.04025475,-0.04025475,
-3,0,0.01845125,0.01845125,
-2,0,-0.0259057,-0.0259057,
-1,0,-0.0678163,-0.0678163,
0,0,0.1394985,0.1394985,
1,1,-0.0234045,-0.0218859,0.01063185
2,1,0.0986434,0.141548,0.0243198
3,1,-0.049147,-0.04263635,0.0211942
4,1,0.0003818645,0.0294644,0.03116765
5,1,-0.08127525,-0.0607681,0.03904035
6,1,-0.02264495,0.02302265,0.06070185
7,1,0.230744,0.3449605,0.0930449
8,1,-0.09948395,-0.02842145,0.08479885
9,1,0.03061675,0.1496525,0.09455145
10,1,0.0238408,0.1434455,0.09874555
11,1,0.01524585,0.1285315,0.09905885
12,1,0.003103775,0.103522,0.0930696
13,1,0.06047845,0.177704,0.0900703
14,1,-0.008027555,0.0610045,0.07672605
15,1,-0.0887368,-0.04644705,0.06217435
16,1,0.0177234,0.09967785,0.0661661
17,1,0.004044075,0.0850986,0.06895495
18,1,0.009010425,0.0927217,0.0698557
19,1,0.00384259,0.0833157,0.0688876
20,1,0.03776775,0.1277305,0.0667707
21,1,0.003638965,0.06128045,0.05465685
22,1,0.0948859,0.1672205,0.0459406
23,1,0.05194635,0.0979362,0.0186317
24,1,0.03519705,0.03727355,-0.01628065
25,1,-0.0196496,-0.08522045,-0.05435845
26,1,-0.06305795,-0.1762885,-0.09235565
27,1,0.009157925,-0.102517,-0.11806
28,1,-0.01493565,-0.1775015,-0.1461345
29,1,-0.05490965,-0.2544215,-0.172379
30,1,0.0064121,-0.180258,-0.189875
31,1,-0.07719375,-0.324832,-0.2117235
32,1,-0.0566247,-0.312104,-0.2190865
33,1,-0.13031,-0.3795885,-0.21971
34,1,-0.0341905,-0.2496435,-0.1892895
35,1,-0.048645,-0.2289535,-0.1570195
36,1,0.118742,0.01984885,-0.116636
37,1,-0.09495835,-0.2153685,-0.1011435
38,1,0.0794875,0.0429555,-0.0664014
39,1,0.06055175,0.04387925,-0.04264275
40,1,-0.00601549,-0.04168945,-0.03259985
41,1,0.0355026,0.0490675,-0.0140503
42,1,0.1401855,0.167598,-0.00293168
43,1,0.068065,0.07949745,-0.017509
44,1,0.0333628,0.010101,-0.0464632
45,1,-0.08138585,-0.182208,-0.08106675
46,1,-0.056127,-0.1745295,-0.1013385
47,1,0.0530506,-0.03090105,-0.1079425
48,1,0.0554237,-0.04828135,-0.1245245
49,1,-0.02827515,-0.1970905,-0.151953
50,1,-0.1596055,-0.35275,-0.17566
51,1,0.03847665,-0.1151835,-0.1693685
52,1,0.1497715,-0.005092905,-0.168732
53,1,0.07345665,-0.102889,-0.1971855
54,1,-0.198282,-0.4538455,-0.243016
55,1,0.01275925,-0.2300535,-0.246469
56,1,-0.1208405,-0.408622,-0.2590945
57,1,0.0417937,-0.189905,-0.247422
58,1,0.0265063,-0.202454,-0.24655
59,1,0.00819691,-0.2373475,-0.252362
60,1,-0.08478465,-0.3698505,-0.2622755
61,1,-0.0107783,-0.2777605,-0.255541
62,1,-0.00146144,-0.2500055,-0.246867
63,1,-0.06522995,-0.326399,-0.241373
64,1,-0.00913483,-0.2388815,-0.220861
65,1,0.06337725,-0.1173315,-0.2007125
66,1,0.1159345,-0.05844665,-0.193003
67,1,0.0345844,-0.1564235,-0.207142
68,1,-0.149699,-0.393894,-0.2257155
69,1,-0.05970665,-0.29943,-0.219039
70,1,0.03616735,-0.145046,-0.201093
71,1,0.04718715,-0.1220045,-0.189244
72,1,0.06680405,-0.09854615,-0.185258
73,1,-0.00454648,-0.203899,-0.194985
74,1,-0.03063285,-0.2488785,-0.2022755
75,1,0.0511595,-0.132856,-0.203073
76,1,0.02766625,-0.171688,-0.2127305
77,1,-0.176549,-0.4263095,-0.2315215
78,1,0.0943105,-0.1087185,-0.217739
79,1,-0.0489456,-0.296571,-0.2215635
80,1,-0.0470814,-0.290315,-0.218181
81,1,-0.0297534,-0.2542095,-0.203465
82,1,-0.199865,-0.3978095,-0.1845285
83,1,0.179736,0.07918255,-0.1268975
84,1,0.195937,0.1157905,-0.102859
85,1,0.0425436,-0.04657425,-0.11164
86,1,-0.0900053,-0.243914,-0.131358
87,1,-0.0370933,-0.189609,-0.1291705
88,1,0.0773493,-0.02193505,-0.1205675
89,1,0.022892,-0.08971705,-0.1293725
90,1,-0.0558601,-0.2241,-0.142858
