time,ex,w_50%,alpha_50%,b_ex_50%
-28,0,0.304894,0.304894,
-27,0,0.116578,0.116578,
-26,0,-0.05709735,-0.05709735,
-25,0,0.156695,0.156695,
-24,0,0.160147,0.160147,
-23,0,-0.0134724,-0.0134724,
-22,0,-0.1903475,-0.1903475,
-21,0,-0.155628,-0.155628,
-20,0,-0.00662177,-0.00662177,
-19,0,0.06914835,0.06914835,
-18,0,0.19022,0.19022,
-17,0,0.1347955,0.1347955,
-16,0,0.0008128665,0.0008128665,
-15,0,0.0114368,0.0114368,
-14,0,-0.0328192,-0.0328192,
-13,0,-0.3090125,-0.3090125,
-12,0,0.053236,0.053236,
-11,0,-0.114311,-0.114311,
-10,0,-0.1706195,-0.1706195,
-9,0,0.04932615,0.04932615,
-8,0,-0.126329,-0.126329,
-7,0,0.05956765,0.05956765,
-6,0,0.08694975,0.08694975,
-5,0,0.06282845,0.06282845,
-4,0,0.08042235,0.08042235,
-3,0,-0.1939035,-0.1939035,
-2,0,-0.1527105,-0.1527105,
-1,0,-0.0588141,-0.0588141,
0,0,0.0996979,0.0996979,
1,1,0.03086885,0.03029925,-0.001617865
2,1,-0.09626855,-0.103042,-0.003878085
3,1,-0.0295813,-0.0409633,-0.00564701
4,1,0.05419525,0.0486157,-0.006875155
5,1,0.188954,0.178021,-0.008988075
6,1,-0.1217485,-0.1438765,-0.0117694
7,1,0.0655807,0.0497034,-0.0147164
8,1,0.0398017,0.02143265,-0.0175382
9,1,-0.006038995,-0.03482065,-0.02066345
10,1,-0.2929555,-0.3318215,-0.02442895
11,1,-0.04204885,-0.0866304,-0.02679395
12,1,-0.09411795,-0.1416695,-0.0288027
13,1,-0.003586515,-0.04008685,-0.02998735
14,1,-0.2161165,-0.2664805,-0.03057795
15,1,-0.0920455,-0.139752,-0.0302208
16,1,-0.04947795,-0.09508255,-0.02886045
17,1,-0.01436185,-0.05069865,-0.0270668
18,1,0.00889404,-0.01667825,-0.0251792
19,1,-0.01128115,-0.0401204,-0.02341955
20,1,0.00442369,-0.0169993,-0.0222364
21,1,0.20166,0.182476,-0.0205721
22,1,-0.004697885,-0.02853595,-0.02082695
23,1,-0.047706,-0.0770012,-0.02059865
24,1,-0.0282145,-0.0563336,-0.02064875
25,1,-0.005482495,-0.02915525,-0.0201697
26,1,0.03473165,0.02113685,-0.01891775
27,1,-0.019797,-0.0452606,-0.0183284
28,1,0.2080495,0.193083,-0.0183192
29,1,-0.04496935,-0.0723709,-0.0187029
30,1,-0.01453695,-0.0386792,-0.0193633
31,1,0.0135108,-0.003173165,-0.0198447
32,1,0.015601,-0.00255012,-0.0206699
33,1,0.0007088375,-0.02127095,-0.0214679
34,1,0.00132547,-0.0204999,-0.022583
35,1,0.0301713,0.01099995,-0.02307535
36,1,-0.03094405,-0.06324145,-0.02449205
37,1,-0.09123225,-0.1258505,-0.02498735
38,1,-0.08460415,-0.1167445,-0.02556325
39,1,0.03443975,0.01484115,-0.0247237
40,1,0.1305265,0.1088495,-0.0246957
41,1,-0.0003273025,-0.0269448,-0.02561725
42,1,-0.0271509,-0.06150705,-0.02557485
43,1,0.07667285,0.05620825,-0.02632305
44,1,0.0162469,-0.00604051,-0.0273815
45,1,-0.0219303,-0.05620175,-0.0283081
46,1,0.0172452,-0.00728471,-0.02925315
47,1,0.001020198,-0.0292219,-0.02975635
48,1,0.001930575,-0.02941095,-0.03077005
49,1,-0.01281385,-0.0501079,-0.0321726
50,1,-0.02434485,-0.06710895,-0.0336277
51,1,0.0149414,-0.0149278,-0.0346198
52,1,-0.0667406,-0.113367,-0.0356825
53,1,-0.0390837,-0.08226395,-0.0358963
54,1,-0.03213935,-0.0774709,-0.03667445
55,1,-0.0240085,-0.06729615,-0.036631
56,1,0.0212745,-0.0112383,-0.03723765
57,1,-0.03496925,-0.081851,-0.03681245
58,1,-0.0376802,-0.08494505,-0.03662745
59,1,0.1438345,0.105589,-0.0364702
60,1,0.018606,-0.01534915,-0.03839735
61,1,-0.09178005,-0.141935,-0.03892905
62,1,0.01996885,-0.01305805,-0.0393314
63,1,-0.0929826,-0.141983,-0.04040015
64,1,-0.09696145,-0.1474425,-0.04061755
65,1,-0.09317935,-0.143776,-0.0400545
66,1,0.0187414,-0.0131319,-0.0387421
67,1,-0.09064005,-0.1352235,-0.0379308
68,1,0.0186704,-0.0132535,-0.0355552
69,1,0.01740145,-0.0116961,-0.03394415
70,1,0.150697,0.1203675,-0.03296135
71,1,0.133365,0.104474,-0.0325488
72,1,-0.106527,-0.1462995,-0.03362665
73,1,0.146065,0.115119,-0.03291365
74,1,-0.0911206,-0.135063,-0.034736
75,1,0.1553835,0.1215395,-0.03502375
76,1,-0.102636,-0.15126,-0.0375756
77,1,-0.0819474,-0.132409,-0.03885695
78,1,-0.1077465,-0.1559455,-0.0387004
79,1,-0.08324915,-0.131985,-0.0380421
80,1,0.04951695,0.0189427,-0.03668465
81,1,-0.007519545,-0.0489219,-0.03623095
82,1,0.01598295,-0.01453735,-0.03497025
83,1,0.1280125,0.09790435,-0.0347849
84,1,0.0158504,-0.0121633,-0.03489885
85,1,0.0151645,-0.0138791,-0.0353616
86,1,-0.08529705,-0.132133,-0.0358088
87,1,0.0178651,-0.01164565,-0.0364917
88,1,-0.1069645,-0.1567135,-0.0368237
89,1,0.0401832,0.0143085,-0.03626225
90,1,0.01724835,-0.0129596,-0.0356097
