time,ex,Y,w_0.5%,w_2.5%,w_5%,w_10%,w_15%,w_20%,w_25%,w_30%,w_35%,w_40%,w_50%,w_60%,w_65%,w_70%,w_75%,w_80%,w_85%,w_90%,w_95%,w_97.5%,w_99.5%,alpha_0.5%,alpha_2.5%,alpha_5%,alpha_10%,alpha_15%,alpha_20%,alpha_25%,alpha_30%,alpha_35%,alpha_40%,alpha_50%,alpha_60%,alpha_65%,alpha_70%,alpha_75%,alpha_80%,alpha_85%,alpha_90%,alpha_95%,alpha_97.5%,alpha_99.5%,b_ex_0.5%,b_ex_2.5%,b_ex_5%,b_ex_10%,b_ex_15%,b_ex_20%,b_ex_25%,b_ex_30%,b_ex_35%,b_ex_40%,b_ex_50%,b_ex_60%,b_ex_65%,b_ex_70%,b_ex_75%,b_ex_80%,b_ex_85%,b_ex_90%,b_ex_95%,b_ex_97.5%,b_ex_99.5%
-48,0,0.17934224652288,-0.18767732,-0.107227325,-0.07969242,-0.04309432,-0.019723405,-0.007158498,0.0048682525,0.01744734,0.033874805,0.05211618,0.09405615,0.1284582,0.14377025,0.1607531,0.17394775,0.1852138,0.19943295,0.2223686,0.26238045,0.2985919,0.372830185,-0.18767732,-0.107227325,-0.07969242,-0.04309432,-0.019723405,-0.007158498,0.0048682525,0.01744734,0.033874805,0.05211618,0.09405615,0.1284582,0.14377025,0.1607531,0.17394775,0.1852138,0.19943295,0.2223686,0.26238045,0.2985919,0.372830185,,,,,,,,,,,,,,,,,,,,,
-47,0,0.069132220669772,-0.236146775,-0.160075725,-0.123748,-0.07822942,-0.05173805,-0.03383668,-0.021387825,-0.01002781,0.001606189,0.01163344,0.03354835,0.05599968,0.065943175,0.07571883,0.087572625,0.102168,0.1232404,0.1492443,0.19159415,0.22853835,0.321516970000001,-0.236146775,-0.160075725,-0.123748,-0.07822942,-0.05173805,-0.03383668,-0.021387825,-0.01002781,0.001606189,0.01163344,0.03354835,0.05599968,0.065943175,0.07571883,0.087572625,0.102168,0.1232404,0.1492443,0.19159415,0.22853835,0.321516970000001,,,,,,,,,,,,,,,,,,,,,
-46,0,-0.150891278898662,-0.35966289,-0.275621075,-0.2407763,-0.2022526,-0.17884805,-0.1628154,-0.151492,-0.1404344,-0.12631065,-0.112177,-0.07950525,-0.04367626,-0.027178685,-0.01435222,-0.002383975,0.00972147200000002,0.025610225,0.04709475,0.0868132249999999,0.118318775,0.18566378,-0.35966289,-0.275621075,-0.2407763,-0.2022526,-0.17884805,-0.1628154,-0.151492,-0.1404344,-0.12631065,-0.112177,-0.07950525,-0.04367626,-0.027178685,-0.01435222,-0.002383975,0.00972147200000002,0.025610225,0.04709475,0.0868132249999999,0.118318775,0.18566378,,,,,,,,,,,,,,,,,,,,,
-45,0,0.205619399883782,-0.197487665,-0.112785125,-0.07584652,-0.03905736,-0.01855405,-0.003924946,0.0096194075,0.0244283,0.042969025,0.06210482,0.104132,0.148637,0.1670774,0.1841937,0.19915375,0.2102816,0.22523015,0.2467744,0.28294615,0.320829625,0.40008293,-0.197487665,-0.112785125,-0.07584652,-0.03905736,-0.01855405,-0.003924946,0.0096194075,0.0244283,0.042969025,0.06210482,0.104132,0.148637,0.1670774,0.1841937,0.19915375,0.2102816,0.22523015,0.2467744,0.28294615,0.320829625,0.40008293,,,,,,,,,,,,,,,,,,,,,
-44,0,-0.58546526857277,-0.66875339,-0.627973625,-0.60786095,-0.5852339,-0.56900295,-0.5457704,-0.51683375,-0.482409,-0.44186565,-0.3944688,-0.2996725,-0.1994856,-0.15434335,-0.1116016,-0.070295975,-0.0424786,-0.01988255,-0.001493837,0.0215835899999998,0.0411798225,0.10599008,-0.66875339,-0.627973625,-0.60786095,-0.5852339,-0.56900295,-0.5457704,-0.51683375,-0.482409,-0.44186565,-0.3944688,-0.2996725,-0.1994856,-0.15434335,-0.1116016,-0.070295975,-0.0424786,-0.01988255,-0.001493837,0.0215835899999998,0.0411798225,0.10599008,,,,,,,,,,,,,,,,,,,,,
-43,0,-0.0601329917137603,-0.293311875,-0.220730475,-0.1827168,-0.1387117,-0.1112301,-0.0934628,-0.079684925,-0.06863231,-0.05933094,-0.04968878,-0.02994765,-0.0106194,-0.00126890950000001,0.00913897,0.02081565,0.03740826,0.0568681,0.08416862,0.13212495,0.17136875,0.246416065,-0.293311875,-0.220730475,-0.1827168,-0.1387117,-0.1112301,-0.0934628,-0.079684925,-0.06863231,-0.05933094,-0.04968878,-0.02994765,-0.0106194,-0.00126890950000001,0.00913897,0.02081565,0.03740826,0.0568681,0.08416862,0.13212495,0.17136875,0.246416065,,,,,,,,,,,,,,,,,,,,,
-42,0,-0.0199996663511977,-0.27344148,-0.19852085,-0.1592043,-0.1176796,-0.091260295,-0.07284424,-0.0558709,-0.04339395,-0.033608425,-0.02581254,-0.01079075,0.005445576,0.01417814,0.02445668,0.03624955,0.05179342,0.06899511,0.09747683,0.1410409,0.1753944,0.25074821,-0.27344148,-0.19852085,-0.1592043,-0.1176796,-0.091260295,-0.07284424,-0.0558709,-0.04339395,-0.033608425,-0.02581254,-0.01079075,0.005445576,0.01417814,0.02445668,0.03624955,0.05179342,0.06899511,0.09747683,0.1410409,0.1753944,0.25074821,,,,,,,,,,,,,,,,,,,,,
-41,0,0.00585273192985358,-0.25438478,-0.178059325,-0.13645565,-0.09708455,-0.07155219,-0.05367622,-0.040326,-0.03032032,-0.02058264,-0.0123687,0.002967495,0.01644182,0.02433221,0.03474398,0.046540725,0.0618543400000001,0.08189708,0.1069822,0.14720995,0.188905225,0.261620985,-0.25438478,-0.178059325,-0.13645565,-0.09708455,-0.07155219,-0.05367622,-0.040326,-0.03032032,-0.02058264,-0.0123687,0.002967495,0.01644182,0.02433221,0.03474398,0.046540725,0.0618543400000001,0.08189708,0.1069822,0.14720995,0.188905225,0.261620985,,,,,,,,,,,,,,,,,,,,,
-40,0,0.0851898407949223,-0.21820824,-0.155364175,-0.1131214,-0.07072948,-0.043390565,-0.02541384,-0.0112112,-0.000638570499999998,0.0090636415,0.0203072,0.044456,0.06707514,0.077379925,0.08719401,0.098978825,0.1136074,0.13267625,0.1561025,0.1961623,0.22764895,0.322774615000001,-0.21820824,-0.155364175,-0.1131214,-0.07072948,-0.043390565,-0.02541384,-0.0112112,-0.000638570499999998,0.0090636415,0.0203072,0.044456,0.06707514,0.077379925,0.08719401,0.098978825,0.1136074,0.13267625,0.1561025,0.1961623,0.22764895,0.322774615000001,,,,,,,,,,,,,,,,,,,,,
-39,0,0.171478938544979,-0.20423939,-0.125241825,-0.078545075,-0.04441261,-0.02183215,-0.00735451999999999,0.00601427,0.01848381,0.032954945,0.05025482,0.08775475,0.1211318,0.13938745,0.1541585,0.1664275,0.1775712,0.1922578,0.2141082,0.256109,0.287261075,0.37210715,-0.20423939,-0.125241825,-0.078545075,-0.04441261,-0.02183215,-0.00735451999999999,0.00601427,0.01848381,0.032954945,0.05025482,0.08775475,0.1211318,0.13938745,0.1541585,0.1664275,0.1775712,0.1922578,0.2141082,0.256109,0.287261075,0.37210715,,,,,,,,,,,,,,,,,,,,,
