time,ex,w_50%,alpha_50%,b_ex_50%
-28,0,-0.215749,-0.215749,
-27,0,-0.148032,-0.148032,
-26,0,-0.00127791,-0.00127791,
-25,0,0.03017555,0.03017555,
-24,0,-0.1450285,-0.1450285,
-23,0,-0.0009404335,-0.0009404335,
-22,0,-0.1077065,-0.1077065,
-21,0,-0.0006068595,-0.0006068595,
-20,0,-0.146556,-0.146556,
-19,0,-0.103444,-0.103444,
-18,0,-0.1403465,-0.1403465,
-17,0,-0.1901865,-0.1901865,
-16,0,-0.147333,-0.147333,
-15,0,-0.001108065,-0.001108065,
-14,0,0.14269,0.14269,
-13,0,-3.767155e-05,-3.767155e-05,
-12,0,-0.0794442,-0.0794442,
-11,0,-0.0351156,-0.0351156,
-10,0,-0.02825415,-0.02825415,
-9,0,-0.267206,-0.267206,
-8,0,-0.0007229015,-0.0007229015,
-7,0,-0.1781925,-0.1781925,
-6,0,-0.2626345,-0.2626345,
-5,0,-0.1450365,-0.1450365,
-4,0,-0.18452,-0.18452,
-3,0,-0.20795,-0.20795,
-2,0,-0.1701455,-0.1701455,
-1,0,-0.1798045,-0.1798045,
0,0,0.333138,0.333138,
1,1,-0.01685925,-0.0215626,-0.00143489
2,1,0.156164,0.149688,-0.003056105
3,1,-0.154653,-0.169919,-0.005409475
4,1,-0.001283225,-0.01622035,-0.00746441
5,1,-0.13076,-0.154704,-0.009478705
6,1,-0.293102,-0.318961,-0.01124595
7,1,-0.1361165,-0.166199,-0.01196775
8,1,0.0105713,-0.0105034,-0.0123979
9,1,-0.1363235,-0.1689895,-0.01314675
10,1,0.00909901,-0.01194435,-0.01307215
11,1,-0.1355955,-0.164642,-0.01300485
12,1,0.001016295,-0.0217435,-0.01256245
13,1,0.009565085,-0.01034375,-0.01215195
14,1,0.00621662,-0.0129759,-0.012068
15,1,-0.1401995,-0.1625545,-0.0118548
16,1,0.00908932,-0.007939425,-0.01079485
17,1,0.0066525,-0.008625535,-0.00991593
18,1,0.006678645,-0.008474195,-0.00994452
19,1,0.0112759,-0.002445775,-0.009556405
20,1,0.00679961,-0.00598301,-0.00880719
21,1,0.00502383,-0.00714522,-0.008814585
22,1,0.00165674,-0.01191385,-0.00850655
23,1,0.004515085,-0.0072877,-0.00858564
24,1,0.007979975,-0.00284284,-0.008099495
25,1,0.007152335,-0.004530835,-0.00797538
26,1,0.00583984,-0.005643005,-0.00786919
27,1,0.005085935,-0.00526491,-0.007914695
28,1,0.005321835,-0.004424725,-0.007487435
29,1,0.004089165,-0.007347295,-0.007535165
30,1,0.007755475,-0.0009549635,-0.00778712
31,1,0.00214298,-0.0102401,-0.00791195
32,1,0.00404043,-0.00535398,-0.00780256
33,1,0.006373685,-0.00235721,-0.00770738
34,1,0.00549556,-0.00503648,-0.007965275
35,1,-0.1428905,-0.1563755,-0.00840184
36,1,0.003994375,-0.006249545,-0.007974965
37,1,0.004771465,-0.00392768,-0.007793215
38,1,0.005455185,-0.002686095,-0.0073901
39,1,0.01290945,0.006024025,-0.00735744
40,1,0.00425302,-0.00374735,-0.006671435
41,1,-0.00631046,-0.01647535,-0.00669339
42,1,0.0134882,0.006855475,-0.006390615
43,1,-0.008132245,-0.01757345,-0.00640969
44,1,0.003210495,-0.003201475,-0.006369845
45,1,0.0125742,0.00753769,-0.006059935
46,1,0.003232365,-0.00296228,-0.00574408
47,1,-0.157629,-0.1681525,-0.005673545
48,1,0.1587695,0.154698,-0.005063365
49,1,0.003627375,-0.001767925,-0.004930855
50,1,0.002712275,-0.00238962,-0.004845545
51,1,0.001220515,-0.004363665,-0.00479783
52,1,0.002160465,-0.003678815,-0.004872285
53,1,0.004314045,-0.00193057,-0.00448055
54,1,0.00152458,-0.00286709,-0.004316065
55,1,0.001495845,-0.003269805,-0.00454056
56,1,0.00520982,-0.000294374,-0.00440966
57,1,0.001776785,-0.002301185,-0.004359255
58,1,-0.000951395,-0.006934735,-0.004116495
59,1,0.002011445,-0.002106085,-0.004102415
60,1,0.002166075,-0.00140755,-0.003987605
61,1,0.0039025,0.0009869165,-0.00351084
62,1,0.00140618,-0.00229344,-0.00364286
63,1,-0.00161185,-0.0064073,-0.003925985
64,1,0.00226543,-0.00193059,-0.0036448
65,1,0.003886375,-0.0002070965,-0.003510905
66,1,-0.0001387845,-0.00222111,-0.003522405
67,1,-0.000215535,-0.00335742,-0.003335905
68,1,0.00195748,-0.001080025,-0.003299745
69,1,-0.0005957475,-0.004487875,-0.002736775
70,1,0.001565805,-0.000409101,-0.002864325
71,1,0.000279475,-0.002665255,-0.002655595
72,1,0.002897785,-0.0006640905,-0.002850925
73,1,0.00124345,-0.00225311,-0.003174715
74,1,0.000797408,-0.002340405,-0.00263739
75,1,0.0004897785,-0.00309619,-0.00261464
76,1,0.001736615,-0.00189826,-0.00275734
77,1,-0.0004227975,-0.0028787,-0.002322125
78,1,0.00111554,-0.00207761,-0.002474685
79,1,5.27026e-06,-0.00176578,-0.002842125
80,1,-0.000236384,-0.00141606,-0.002485105
81,1,0.002755645,0.001364295,-0.002559455
82,1,0.002212765,0.0005612365,-0.00217764
83,1,0.0006536465,-0.000879918,-0.00224743
84,1,-0.00038756,-0.00386443,-0.002019875
85,1,0.002670785,0.0003279455,-0.002098185
86,1,0.0046147,0.00398361,-0.002030875
87,1,0.00367813,0.001171895,-0.00227896
88,1,0.00165436,-0.0007075195,-0.0022257
89,1,-0.00147651,-0.004652885,-0.001916665
90,1,0.0008749525,-0.0010108335,-0.001942155
