time,ex,w_50%,alpha_50%,b_ex_50%
-28,0,0.0005326825,0.0005326825,
-27,0,0.1243795,0.1243795,
-26,0,0.237893,0.237893,
-25,0,0.0006232535,0.0006232535,
-24,0,0.000766275,0.000766275,
-23,0,-0.240937,-0.240937,
-22,0,0.0006887445,0.0006887445,
-21,0,-0.125458,-0.125458,
-20,0,0.126957,0.126957,
-19,0,0.1325235,0.1325235,
-18,0,-0.000896174,-0.000896174,
-17,0,-0.114092,-0.114092,
-16,0,-0.3707765,-0.3707765,
-15,0,-0.2435665,-0.2435665,
-14,0,-0.1149615,-0.1149615,
-13,0,-0.001638255,-0.001638255,
-12,0,-0.245157,-0.245157,
-11,0,-0.2575755,-0.2575755,
-10,0,-0.109481,-0.109481,
-9,0,-0.388577,-0.388577,
-8,0,-0.0117393,-0.0117393,
-7,0,-0.000275685,-0.000275685,
-6,0,0.1295855,0.1295855,
-5,0,0.139931,0.139931,
-4,0,-0.09320355,-0.09320355,
-3,0,0.111358,0.111358,
-2,0,0.001366935,0.001366935,
-1,0,-0.01935155,-0.01935155,
0,0,-0.0146185,-0.0146185,
1,1,-0.1050605,-0.123089,-0.01418565
2,1,0.0123777,-0.00972125,-0.024759
3,1,-0.1009365,-0.143337,-0.036821
4,1,0.0235288,-0.01392915,-0.04363515
5,1,0.1444545,0.09886105,-0.05097365
6,1,0.04694575,-0.01025275,-0.0670403
7,1,-0.05858755,-0.1568355,-0.0828509
8,1,-0.0497342,-0.160818,-0.09714
9,1,-0.300009,-0.4226555,-0.1091125
10,1,-0.0410142,-0.162777,-0.1083635
11,1,0.0588788,-0.0342881,-0.1060725
12,1,0.187272,0.08847385,-0.1074815
13,1,0.0594335,-0.04280635,-0.1173795
14,1,0.0661109,-0.0469352,-0.127574
15,1,0.0987741,-0.0290028,-0.1422245
16,1,-0.0307688,-0.2075665,-0.1636175
17,1,-0.1462045,-0.346635,-0.1817625
18,1,-0.2489705,-0.4611195,-0.1932785
19,1,-0.1154305,-0.335923,-0.1953185
20,1,-0.0135178,-0.2154705,-0.1930425
21,1,0.102443,-0.07359435,-0.189684
22,1,-0.000612263,-0.1931785,-0.1918375
23,1,-0.01204935,-0.2147465,-0.191981
24,1,-0.009460005,-0.213379,-0.1955185
25,1,-0.244966,-0.458493,-0.198475
26,1,0.1030105,-0.07413085,-0.187407
27,1,-0.004511045,-0.191843,-0.1848435
28,1,0.09748795,-0.07006,-0.180724
29,1,-0.0181275,-0.2089955,-0.1811625
30,1,-0.1378465,-0.3318775,-0.1814085
31,1,0.0893204,-0.07475275,-0.175723
32,1,0.09316765,-0.06942165,-0.1758785
33,1,-0.1282795,-0.321062,-0.1777745
34,1,-0.00710123,-0.187761,-0.1759915
35,1,-0.1329345,-0.3209165,-0.1732435
36,1,-0.144094,-0.3212685,-0.164401
37,1,-0.144875,-0.3103365,-0.151704
38,1,0.1942615,0.0734702,-0.13113
39,1,-0.04618285,-0.1746075,-0.117865
40,1,0.2972355,0.211027,-0.1033535
41,1,0.1692125,0.08281305,-0.101635
42,1,-0.0541435,-0.1735775,-0.107347
43,1,-0.04882645,-0.169405,-0.109327
44,1,0.05882945,-0.0365693,-0.109991
45,1,-0.04242475,-0.168743,-0.113042
46,1,0.061248,-0.0365381,-0.112499
47,1,-0.1655225,-0.2936145,-0.1147725
48,1,0.0544845,-0.04199975,-0.1097865
49,1,-0.05347125,-0.177318,-0.106232
50,1,0.1737545,0.0790058,-0.102028
51,1,-0.05404915,-0.1728015,-0.1058275
52,1,-0.04950095,-0.1739195,-0.1056745
53,1,-0.048968,-0.1704055,-0.1057065
54,1,-0.05739815,-0.174101,-0.102187
55,1,-0.0565033,-0.166742,-0.09731095
56,1,-0.1857,-0.2834755,-0.08656375
57,1,0.156474,0.0956525,-0.07128755
58,1,0.0323172,-0.02146935,-0.0622575
59,1,0.0248193,-0.0187802,-0.0555275
60,1,-0.0849728,-0.1443055,-0.04859535
61,1,0.01677735,-0.01168135,-0.03743195
62,1,0.1360695,0.120582,-0.02672585
63,1,0.01073855,-0.007951815,-0.02474385
64,1,-0.09600115,-0.128754,-0.02120785
65,1,0.007364985,-0.00324432,-0.0134367
66,1,0.00280842,-0.00184893,-0.004489495
67,1,0.1042875,0.123857,0.001133995
68,1,-0.002758855,0.003871365,0.00460162
69,1,-0.00480729,0.004471265,0.00770538
70,1,0.1095015,0.1427145,0.01113695
71,1,-0.00607077,0.004623865,0.01206815
72,1,0.09463915,0.1276325,0.01122255
73,1,-0.00527257,0.00224947,0.00831532
74,1,-0.00288312,0.000934354,0.00403798
75,1,-0.00288055,0.000243983,0.00231393
76,1,0.002283965,0.000629471,-0.000852996
77,1,-0.001750095,-0.002537565,-0.00358141
78,1,0.0003033905,-0.00353543,-0.006304025
79,1,0.004248745,-0.00212186,-0.007262045
80,1,-0.112588,-0.13619,-0.01059975
81,1,0.00492827,-0.001775565,-0.008613675
82,1,0.111544,0.118723,-0.00662675
83,1,0.005786535,-0.0002912965,-0.00820363
84,1,0.00430215,-0.003651905,-0.01189255
85,1,-0.1067015,-0.1378455,-0.0153969
86,1,0.00535072,-0.003472465,-0.0133265
87,1,0.007223555,-0.00129483,-0.01167285
88,1,0.003866935,-0.00307946,-0.01008102
89,1,0.006368865,-0.00333338,-0.0108057
90,1,0.00751561,-0.00161321,-0.009077965
