time,ex,w_50%,alpha_50%,b_ex_50%
-28,0,0.000391876,0.000391876,
-27,0,-0.164126,-0.164126,
-26,0,0.150934,0.150934,
-25,0,-0.1306815,-0.1306815,
-24,0,-0.01459415,-0.01459415,
-23,0,0.01248025,0.01248025,
-22,0,0.01215875,0.01215875,
-21,0,-0.0191697,-0.0191697,
-20,0,-0.00562954,-0.00562954,
-19,0,0.01349595,0.01349595,
-18,0,-0.1471185,-0.1471185,
-17,0,-0.133184,-0.133184,
-16,0,-0.152215,-0.152215,
-15,0,7.272155e-05,7.272155e-05,
-14,0,-0.162378,-0.162378,
-13,0,-0.1485575,-0.1485575,
-12,0,0.0152235,0.0152235,
-11,0,-0.1470925,-0.1470925,
-10,0,0.00234869,0.00234869,
-9,0,0.002099475,0.002099475,
-8,0,0.0208462,0.0208462,
-7,0,0.1433515,0.1433515,
-6,0,0.001179165,0.001179165,
-5,0,-0.01644905,-0.01644905,
-4,0,0.2771815,0.2771815,
-3,0,-0.0177081,-0.0177081,
-2,0,0.1685215,0.1685215,
-1,0,-0.579082,-0.579082,
0,0,0.3969135,0.3969135,
1,1,-0.01293535,-0.0326348,-0.01902165
2,1,-0.4166355,-0.464538,-0.03477835
3,1,0.1322085,0.1448385,-0.005214635
4,1,0.1580045,0.186826,0.01043685
5,1,-0.00307982,0.000738937,0.0050575
6,1,0.009244565,0.01898675,0.002185605
7,1,0.1464175,0.1705315,-0.00119386
8,1,-0.000224348,-0.02808795,-0.02845545
9,1,0.0182424,-0.02326535,-0.0515487
10,1,-0.0983847,-0.199617,-0.0819555
11,1,-0.09165455,-0.204922,-0.0947429
12,1,0.0522373,-0.025155,-0.0952064
13,1,-0.0862965,-0.207041,-0.1046825
14,1,0.0297885,-0.0646919,-0.1030375
15,1,0.185983,0.1151045,-0.102179
16,1,-0.08879865,-0.2370485,-0.1268675
17,1,0.05704945,-0.0571775,-0.137698
18,1,0.2009755,0.06879405,-0.1569035
19,1,0.2331765,0.0555209,-0.2025685
20,1,-0.153078,-0.44225,-0.272924
21,1,0.004512485,-0.320841,-0.325991
22,1,0.0419198,-0.324273,-0.3787425
23,1,-0.2252965,-0.687413,-0.4394345
24,1,-0.04455105,-0.528538,-0.4682685
25,1,0.09767585,-0.373822,-0.4922935
26,1,-0.02577045,-0.5747095,-0.5342585
27,1,0.1289825,-0.424402,-0.572882
28,1,-0.708538,-1.36876,-0.6296155
29,1,0.004507405,-0.602398,-0.599985
30,1,0.286273,-0.2675615,-0.570605
31,1,-0.0052139,-0.5868435,-0.577688
32,1,-0.144499,-0.755461,-0.5824325
33,1,-0.005274335,-0.5853,-0.574182
34,1,-0.00731656,-0.582658,-0.5689725
35,1,-0.0135755,-0.576814,-0.557304
36,1,-0.0173274,-0.571692,-0.545292
37,1,-0.01642515,-0.561114,-0.533204
38,1,-0.0350199,-0.5656375,-0.520219
39,1,-0.03957415,-0.559569,-0.502654
40,1,-0.0469492,-0.546296,-0.4788225
41,1,-0.204684,-0.676921,-0.4474795
42,1,0.192339,-0.1753385,-0.395052
43,1,0.0233442,-0.3327545,-0.362329
44,1,0.0166973,-0.311764,-0.3358655
45,1,0.0113626,-0.2966355,-0.315908
46,1,1.5000535e-05,-0.2949235,-0.2930825
47,1,-0.006772065,-0.2784575,-0.270595
48,1,-0.02024805,-0.27381,-0.2507695
49,1,-0.0297928,-0.267235,-0.2293965
50,1,0.09441915,-0.0823458,-0.1987215
51,1,-0.05915405,-0.25011,-0.178114
52,1,0.2127575,0.08927045,-0.1472875
53,1,-0.2141805,-0.3801545,-0.148702
54,1,0.0513016,-0.0520909,-0.120642
55,1,0.04161455,-0.041704,-0.0983136
56,1,-0.1037245,-0.201533,-0.07879305
57,1,0.1633475,0.138001,-0.04930325
58,1,-0.122965,-0.185666,-0.04225495
59,1,0.005663475,-0.00881455,-0.0149102
60,1,0.1284965,0.1620885,0.008243985
61,1,-0.0062467,0.004276115,0.0153564
62,1,-0.01133395,0.00922917,0.0222236
63,1,-0.01168745,0.0133386,0.0317356
64,1,-0.0169814,0.01909435,0.04477975
65,1,0.112619,0.1918115,0.0596297
66,1,0.107062,0.1944285,0.0590221
67,1,-0.02103145,0.01937665,0.04755235
68,1,-0.0198395,0.0159703,0.03891155
69,1,0.11512,0.1809425,0.0379497
70,1,-0.00689302,0.007786565,0.01995855
71,1,-0.1412625,-0.162336,-0.000554115
72,1,0.00351475,0.00170819,0.00113407
73,1,-0.00135311,0.001247345,-0.001234955
74,1,-0.001264435,-0.002534765,-0.000337107
75,1,-0.1385335,-0.16173,-0.002271975
76,1,0.1334295,0.168566,0.0128322
77,1,-0.003137095,0.003353425,0.01074065
78,1,-0.001916535,0.006080965,0.00614971
79,1,-0.1394945,-0.1636245,0.00652854
80,1,0.1259595,0.169124,0.0240488
81,1,-0.1475045,-0.1522665,0.02264415
82,1,-0.02064365,0.0171264,0.0419916
83,1,0.1060185,0.186143,0.06191185
84,1,-0.0263169,0.0293983,0.06793535
85,1,-0.0287042,0.038012,0.07807225
86,1,-0.03575215,0.04079015,0.0909395
87,1,0.0779653,0.213684,0.11443
88,1,0.073264,0.2183145,0.123997
89,1,0.07311335,0.2253265,0.1266235
90,1,-0.0463402,0.04688075,0.116099
