time,ex,w_50%,alpha_50%,b_ex_50%
-28,0,0.0342012,0.0342012,
-27,0,-0.0749747,-0.0749747,
-26,0,-0.0137587,-0.0137587,
-25,0,0.1244865,0.1244865,
-24,0,-0.06128195,-0.06128195,
-23,0,0.07108405,0.07108405,
-22,0,-0.05182315,-0.05182315,
-21,0,0.001267005,0.001267005,
-20,0,0.0378468,0.0378468,
-19,0,0.09575605,0.09575605,
-18,0,-0.1722925,-0.1722925,
-17,0,-0.1383875,-0.1383875,
-16,0,-0.0330232,-0.0330232,
-15,0,-0.1675205,-0.1675205,
-14,0,0.0002785775,0.0002785775,
-13,0,0.113986,0.113986,
-12,0,-0.159625,-0.159625,
-11,0,-0.00117669,-0.00117669,
-10,0,0.123432,0.123432,
-9,0,-0.01057425,-0.01057425,
-8,0,-0.00699563,-0.00699563,
-7,0,-0.00285189,-0.00285189,
-6,0,0.00798262,0.00798262,
-5,0,-0.007134435,-0.007134435,
-4,0,0.005952655,0.005952655,
-3,0,-0.2869185,-0.2869185,
-2,0,-0.006202045,-0.006202045,
-1,0,0.1446745,0.1446745,
0,0,-0.133788,-0.133788,
1,1,0.131702,0.1317625,-0.004866955
2,1,-0.1205835,-0.146667,-0.0126341
3,1,0.1548025,0.1319825,-0.01930025
4,1,0.007824395,-0.0254411,-0.0312432
5,1,0.02073735,-0.0226741,-0.0453736
6,1,-0.2353865,-0.334621,-0.06008765
7,1,-0.2294965,-0.347359,-0.06993085
8,1,-0.235877,-0.3521425,-0.0715701
9,1,0.0337207,-0.02906285,-0.0676911
10,1,-0.0926664,-0.1876805,-0.0643855
11,1,0.02097415,-0.02901155,-0.05683545
12,1,-0.1050825,-0.1790145,-0.0519529
13,1,0.0178031,-0.0209413,-0.04303505
14,1,0.150797,0.122438,-0.03558895
15,1,0.01042615,-0.0175104,-0.03316275
16,1,0.009600845,-0.01945705,-0.03388445
17,1,0.0124953,-0.01488565,-0.0322839
18,1,0.0106924,-0.0158577,-0.0326095
19,1,0.01080305,-0.01579075,-0.0321544
20,1,0.154326,0.132942,-0.03343015
21,1,0.0150981,-0.01351015,-0.0378118
22,1,0.0154733,-0.0221746,-0.04373025
23,1,0.02222275,-0.0247874,-0.05238705
24,1,-0.102859,-0.1848335,-0.0617606
25,1,0.02581845,-0.03413,-0.06804145
26,1,-0.0918985,-0.191449,-0.07520075
27,1,-0.08671045,-0.192889,-0.0786115
28,1,-0.07923835,-0.1896535,-0.08114185
29,1,-0.0848384,-0.194329,-0.08158165
30,1,0.03035285,-0.0358317,-0.0757199
31,1,-0.09529535,-0.1880875,-0.0729037
32,1,0.1934675,0.128495,-0.06767445
33,1,-0.09683155,-0.186424,-0.06904735
34,1,-0.06717925,-0.156555,-0.06705055
35,1,0.024729,-0.03073425,-0.06377555
36,1,-0.0916995,-0.1742115,-0.0617305
37,1,0.05609595,0.00829615,-0.05618135
38,1,0.0676536,0.02211195,-0.0526301
39,1,0.02354095,-0.024329,-0.05246095
40,1,-0.1495845,-0.2210815,-0.0530623
41,1,-0.103552,-0.169523,-0.04944745
42,1,0.06698155,0.03150855,-0.0423062
43,1,0.0921932,0.06383725,-0.03637305
44,1,0.01344635,-0.01601475,-0.03601085
45,1,0.01270995,-0.0169558,-0.035743
46,1,-0.1077895,-0.1542275,-0.03619075
47,1,0.05954805,0.04012355,-0.0323133
48,1,-0.1092685,-0.147634,-0.02974875
49,1,0.1339265,0.1211765,-0.02373485
50,1,0.00630124,-0.01186475,-0.02283905
51,1,0.06599275,0.0558757,-0.0228404
52,1,0.00519942,-0.00983265,-0.02343085
53,1,-0.04174145,-0.07666685,-0.0255628
54,1,-0.0458822,-0.0821996,-0.02548345
55,1,0.009142835,-0.0084508,-0.0238691
56,1,0.07283655,0.06467985,-0.0221807
57,1,0.00561113,-0.01270875,-0.0234276
58,1,0.008116595,-0.0098404,-0.02453095
59,1,0.00808501,-0.01298405,-0.02589685
60,1,0.0104196,-0.01235245,-0.0267933
61,1,-0.184663,-0.217912,-0.02950945
62,1,0.00829657,-0.01225375,-0.0265089
63,1,0.0789057,0.06693325,-0.0241572
64,1,0.00657038,-0.00991179,-0.02373555
65,1,0.123661,0.1097135,-0.0235026
66,1,-0.0970003,-0.138188,-0.02906915
67,1,0.0107056,-0.0129159,-0.0293989
68,1,-0.0946594,-0.140713,-0.0311435
69,1,-0.0581088,-0.10006245,-0.03008045
70,1,0.008422505,-0.0117552,-0.0250815
71,1,0.08724205,0.07400935,-0.022519
72,1,0.00670991,-0.0103608,-0.0237518
73,1,0.007189455,-0.009917575,-0.0237983
74,1,-0.0630319,-0.09831205,-0.02324415
75,1,0.006135195,-0.01100395,-0.02180915
76,1,0.08264645,0.0751359,-0.01972465
77,1,0.007314295,-0.009909085,-0.0211308
78,1,0.00722481,-0.0109852,-0.02393795
79,1,0.00857331,-0.01222475,-0.0272681
80,1,-0.09215655,-0.132547,-0.03057115
81,1,-0.08491965,-0.1265645,-0.02960975
82,1,0.0101987,-0.0111663,-0.02690945
83,1,0.00835983,-0.01153295,-0.02500075
84,1,0.00663597,-0.01009555,-0.0220624
85,1,0.00725328,-0.008623195,-0.0202266
86,1,0.0978709,0.09330695,-0.01850165
87,1,0.005607135,-0.008536815,-0.0211311
88,1,0.005503015,-0.01140925,-0.0219283
89,1,-0.07604115,-0.1165815,-0.0242293
90,1,0.00691712,-0.0106946,-0.0238128
