time,ex,Y,w_0.5%,w_2.5%,w_5%,w_10%,w_15%,w_20%,w_25%,w_30%,w_35%,w_40%,w_50%,w_60%,w_65%,w_70%,w_75%,w_80%,w_85%,w_90%,w_95%,w_97.5%,w_99.5%,alpha_0.5%,alpha_2.5%,alpha_5%,alpha_10%,alpha_15%,alpha_20%,alpha_25%,alpha_30%,alpha_35%,alpha_40%,alpha_50%,alpha_60%,alpha_65%,alpha_70%,alpha_75%,alpha_80%,alpha_85%,alpha_90%,alpha_95%,alpha_97.5%,alpha_99.5%,b_ex_0.5%,b_ex_2.5%,b_ex_5%,b_ex_10%,b_ex_15%,b_ex_20%,b_ex_25%,b_ex_30%,b_ex_35%,b_ex_40%,b_ex_50%,b_ex_60%,b_ex_65%,b_ex_70%,b_ex_75%,b_ex_80%,b_ex_85%,b_ex_90%,b_ex_95%,b_ex_97.5%,b_ex_99.5%
-48,0,-0.132321249540162,-0.348072695,-0.27001435,-0.2262382,-0.1880027,-0.1631929,-0.148636,-0.138739,-0.1316034,-0.12379615,-0.1145804,-0.0880235,-0.05116926,-0.03551191,-0.0197108,-0.0065580425,0.00610987600000003,0.02356883,0.04920391,0.0868045849999999,0.12627755,0.217079965000001,-0.348072695,-0.27001435,-0.2262382,-0.1880027,-0.1631929,-0.148636,-0.138739,-0.1316034,-0.12379615,-0.1145804,-0.0880235,-0.05116926,-0.03551191,-0.0197108,-0.0065580425,0.00610987600000003,0.02356883,0.04920391,0.0868045849999999,0.12627755,0.217079965000001,,,,,,,,,,,,,,,,,,,,,
-47,0,-0.147618509666438,-0.37484571,-0.272662525,-0.2396302,-0.2023738,-0.1805476,-0.1640206,-0.15306475,-0.1456019,-0.1372444,-0.1271178,-0.100158,-0.06710298,-0.0478276,-0.02985757,-0.01218405,0.002112832,0.0165181,0.04294634,0.0856801049999999,0.12208625,0.20400601,-0.37484571,-0.272662525,-0.2396302,-0.2023738,-0.1805476,-0.1640206,-0.15306475,-0.1456019,-0.1372444,-0.1271178,-0.100158,-0.06710298,-0.0478276,-0.02985757,-0.01218405,0.002112832,0.0165181,0.04294634,0.0856801049999999,0.12208625,0.20400601,,,,,,,,,,,,,,,,,,,,,
-46,0,-0.022972371656099,-0.28888064,-0.20732455,-0.1640225,-0.1201273,-0.09100319,-0.0718448,-0.0549844,-0.04443437,-0.03517287,-0.02885994,-0.01660585,-0.001342452,0.00648302,0.01576155,0.0298487,0.0454374,0.06497532,0.09184528,0.13543,0.17703995,0.26374218,-0.28888064,-0.20732455,-0.1640225,-0.1201273,-0.09100319,-0.0718448,-0.0549844,-0.04443437,-0.03517287,-0.02885994,-0.01660585,-0.001342452,0.00648302,0.01576155,0.0298487,0.0454374,0.06497532,0.09184528,0.13543,0.17703995,0.26374218,,,,,,,,,,,,,,,,,,,,,
-45,0,-0.18311318220953,-0.37920548,-0.301714525,-0.26516625,-0.2258961,-0.2050743,-0.193762,-0.184962,-0.1770769,-0.1671138,-0.1541838,-0.1203535,-0.0774966,-0.05688811,-0.03871296,-0.0211976,-0.00407482799999999,0.011086245,0.0344999,0.0780216549999999,0.1154631,0.20330568,-0.37920548,-0.301714525,-0.26516625,-0.2258961,-0.2050743,-0.193762,-0.184962,-0.1770769,-0.1671138,-0.1541838,-0.1203535,-0.0774966,-0.05688811,-0.03871296,-0.0211976,-0.00407482799999999,0.011086245,0.0344999,0.0780216549999999,0.1154631,0.20330568,,,,,,,,,,,,,,,,,,,,,
-44,0,0.401547638024157,-0.132699375,-0.0655987375,-0.032514235,-0.006126871,0.012275025,0.03650314,0.06920205,0.1053188,0.1448377,0.1816494,0.2680915,0.3327232,0.35821995,0.3770077,0.3900505,0.4009012,0.4096788,0.4224993,0.44671915,0.470412475,0.534435935,-0.132699375,-0.0655987375,-0.032514235,-0.006126871,0.012275025,0.03650314,0.06920205,0.1053188,0.1448377,0.1816494,0.2680915,0.3327232,0.35821995,0.3770077,0.3900505,0.4009012,0.4096788,0.4224993,0.44671915,0.470412475,0.534435935,,,,,,,,,,,,,,,,,,,,,
-43,0,-0.281464847304692,-0.44563921,-0.37243185,-0.3463608,-0.3143806,-0.29565615,-0.285058,-0.276556,-0.2659387,-0.25359545,-0.2367368,-0.1863315,-0.1261992,-0.096599795,-0.0629546,-0.03701785,-0.01846122,-0.000540527,0.01462332,0.04961168,0.0857169100000001,0.16404824,-0.44563921,-0.37243185,-0.3463608,-0.3143806,-0.29565615,-0.285058,-0.276556,-0.2659387,-0.25359545,-0.2367368,-0.1863315,-0.1261992,-0.096599795,-0.0629546,-0.03701785,-0.01846122,-0.000540527,0.01462332,0.04961168,0.0857169100000001,0.16404824,,,,,,,,,,,,,,,,,,,,,
-42,0,-0.104014523819279,-0.327074305,-0.25824555,-0.21587365,-0.1692854,-0.1429344,-0.126231,-0.1143055,-0.1065575,-0.09966119,-0.0913009,-0.0679547,-0.04134666,-0.026219245,-0.01305983,-0.000739132,0.01213496,0.02966848,0.0544082,0.10539485,0.14163095,0.235775585000001,-0.327074305,-0.25824555,-0.21587365,-0.1692854,-0.1429344,-0.126231,-0.1143055,-0.1065575,-0.09966119,-0.0913009,-0.0679547,-0.04134666,-0.026219245,-0.01305983,-0.000739132,0.01213496,0.02966848,0.0544082,0.10539485,0.14163095,0.235775585000001,,,,,,,,,,,,,,,,,,,,,
-41,0,0.432861187772717,-0.112086725,-0.0536906225,-0.02519962,0.000130976740000002,0.017672485,0.04330198,0.074410825,0.115166,0.1560131,0.199633,0.284424,0.3567368,0.38333775,0.4040441,0.41876775,0.4287252,0.4371614,0.4503043,0.47685405,0.50512335,0.56034201,-0.112086725,-0.0536906225,-0.02519962,0.000130976740000002,0.017672485,0.04330198,0.074410825,0.115166,0.1560131,0.199633,0.284424,0.3567368,0.38333775,0.4040441,0.41876775,0.4287252,0.4371614,0.4503043,0.47685405,0.50512335,0.56034201,,,,,,,,,,,,,,,,,,,,,
-40,0,0.449292702499932,-0.11907093,-0.052776005,-0.026011255,-0.00200441599999998,0.014969015,0.04236316,0.0768882,0.113104,0.1537893,0.1992806,0.290006,0.3692332,0.39694235,0.4175343,0.432233,0.4444272,0.45262015,0.4644935,0.4856847,0.5107909,0.578982100000001,-0.11907093,-0.052776005,-0.026011255,-0.00200441599999998,0.014969015,0.04236316,0.0768882,0.113104,0.1537893,0.1992806,0.290006,0.3692332,0.39694235,0.4175343,0.432233,0.4444272,0.45262015,0.4644935,0.4856847,0.5107909,0.578982100000001,,,,,,,,,,,,,,,,,,,,,
-39,0,-0.111887993734744,-0.334227515,-0.257608925,-0.21686235,-0.1771743,-0.1506314,-0.1351564,-0.1233945,-0.1153949,-0.1078272,-0.0995777,-0.0738301,-0.04194782,-0.02767197,-0.0133201,-0.0016660275,0.01126096,0.03023811,0.05619647,0.09781831,0.13815175,0.21608299,-0.334227515,-0.257608925,-0.21686235,-0.1771743,-0.1506314,-0.1351564,-0.1233945,-0.1153949,-0.1078272,-0.0995777,-0.0738301,-0.04194782,-0.02767197,-0.0133201,-0.0016660275,0.01126096,0.03023811,0.05619647,0.09781831,0.13815175,0.21608299,,,,,,,,,,,,,,,,,,,,,
-38,0,0.524783004938104,-0.11495552,-0.0483535175,-0.01912258,0.002586679,0.020654795,0.05190248,0.092325275,0.1367394,0.19013065,0.2397816,0.3438175,0.43425,0.4657419,0.4890354,0.50532675,0.516753,0.5249767,0.5364437,0.55670745,0.582246125,0.638469265,-0.11495552,-0.0483535175,-0.01912258,0.002586679,0.020654795,0.05190248,0.092325275,0.1367394,0.19013065,0.2397816,0.3438175,0.43425,0.4657419,0.4890354,0.50532675,0.516753,0.5249767,0.5364437,0.55670745,0.582246125,0.638469265,,,,,,,,,,,,,,,,,,,,,
