time,ex,w_50%,alpha_50%,b_ex_50%
-28,0,-0.1253275,-0.1253275,
-27,0,-0.1158515,-0.1158515,
-26,0,-0.163075,-0.163075,
-25,0,-0.184063,-0.184063,
-24,0,0.113784,0.113784,
-23,0,-0.006368545,-0.006368545,
-22,0,-0.29927,-0.29927,
-21,0,0.01356595,0.01356595,
-20,0,0.0256835,0.0256835,
-19,0,0.054881,0.054881,
-18,0,0.1759345,0.1759345,
-17,0,0.5323695,0.5323695,
-16,0,-0.02647825,-0.02647825,
-15,0,-0.0286424,-0.0286424,
-14,0,-0.192426,-0.192426,
-13,0,-0.03339875,-0.03339875,
-12,0,0.02681805,0.02681805,
-11,0,-0.1583195,-0.1583195,
-10,0,-0.02649785,-0.02649785,
-9,0,-0.0361693,-0.0361693,
-8,0,0.0003143985,0.0003143985,
-7,0,0.2468895,0.2468895,
-6,0,0.34564,0.34564,
-5,0,0.2246755,0.2246755,
-4,0,-0.0601012,-0.0601012,
-3,0,0.081955,0.081955,
-2,0,-0.2544915,-0.2544915,
-1,0,-0.09740155,-0.09740155,
0,0,0.119616,0.119616,
1,1,0.0709703,0.0533761,-0.029855
2,1,-0.0752037,-0.1539295,-0.0677769
3,1,0.00128255,-0.0963427,-0.09489535
4,1,0.0966336,-0.00605424,-0.1241945
5,1,-0.0161474,-0.190006,-0.1681485
6,1,-0.0137926,-0.228211,-0.207914
7,1,0.0911486,-0.1412555,-0.244958
8,1,-0.08890965,-0.4060555,-0.301995
9,1,0.004214035,-0.3342005,-0.340586
10,1,-0.0742051,-0.4787615,-0.382674
11,1,-0.1234505,-0.558145,-0.4141865
12,1,0.125158,-0.288246,-0.42805
13,1,-0.1062935,-0.5889985,-0.45926
14,1,-0.143858,-0.639793,-0.478068
15,1,-0.165563,-0.6630625,-0.4762705
16,1,0.04394215,-0.3945025,-0.4537005
17,1,-0.0744883,-0.52524,-0.433221
18,1,-0.0698849,-0.4925915,-0.404769
19,1,-0.0760502,-0.4605945,-0.3667765
20,1,0.1601025,-0.13852,-0.3160325
21,1,0.0495535,-0.221336,-0.286578
22,1,-0.03173205,-0.313592,-0.268981
23,1,0.04355195,-0.1861445,-0.2444085
24,1,0.04337765,-0.1686495,-0.226319
25,1,0.1210515,-0.0777213,-0.2148995
26,1,0.00857389,-0.2058185,-0.2205285
27,1,0.09800215,-0.1102265,-0.228995
28,1,-0.17157,-0.436046,-0.2486
29,1,-0.00415567,-0.25706,-0.2501465
30,1,-0.03266285,-0.2893545,-0.2459835
31,1,0.04526385,-0.177282,-0.2369635
32,1,0.00445423,-0.2228885,-0.235013
33,1,-0.0620558,-0.3145245,-0.2344985
34,1,0.1094265,-0.102341,-0.226174
35,1,-0.128949,-0.3819245,-0.2360975
36,1,-0.04017445,-0.2765415,-0.224201
37,1,0.06710345,-0.125178,-0.206176
38,1,-0.06145945,-0.2776395,-0.20067
39,1,0.084448,-0.0825607,-0.1860805
40,1,-0.0461008,-0.246813,-0.189237
41,1,-0.03241105,-0.222162,-0.1796665
42,1,-0.003035745,-0.172343,-0.1637385
43,1,0.0808274,-0.0492417,-0.1474525
44,1,-0.060751,-0.218728,-0.1444955
45,1,0.01420385,-0.1152485,-0.13411
46,1,-0.03589525,-0.1713015,-0.1214325
47,1,0.04813955,-0.0451388,-0.1067405
48,1,0.03519025,-0.05217475,-0.10064
49,1,-0.00521882,-0.1049455,-0.09842345
50,1,0.0627905,-0.0148578,-0.0932809
51,1,-0.1068035,-0.2245345,-0.100185
52,1,0.03075715,-0.04934635,-0.08673905
53,1,-0.007199605,-0.09054695,-0.0821261
54,1,0.01514025,-0.05329625,-0.0764883
55,1,0.0384631,-0.02143765,-0.0741429
56,1,-0.02386405,-0.1121955,-0.0767499
57,1,0.002086445,-0.0756644,-0.0765662
58,1,-0.04147295,-0.1319025,-0.0748909
59,1,-0.03819065,-0.1192105,-0.0697039
60,1,0.02839835,-0.0125109,-0.05247445
61,1,-0.01484005,-0.06469675,-0.04199265
62,1,-0.0192322,-0.06040635,-0.02953105
63,1,-0.06832145,-0.0992079,-0.0157757
64,1,-0.0680696,-0.0753331,0.00840916
65,1,0.161653,0.232156,0.0473699
66,1,0.0470774,0.12494,0.0600714
67,1,0.06012185,0.142531,0.06695405
68,1,0.009336475,0.08028225,0.0636887
69,1,0.0503792,0.1263185,0.0559736
70,1,0.0352705,0.09042035,0.0424242
71,1,-0.06138965,-0.04950015,0.0252798
72,1,-0.0284631,-0.0240521,0.0158032
73,1,0.009309985,0.0214709,0.007584435
74,1,-0.002026135,0.000362325,0.003396835
75,1,0.0845203,0.1027505,0.000856881
76,1,-0.0692911,-0.0955565,-0.01080785
77,1,0.00987065,-0.005594075,-0.01762555
78,1,0.03307785,0.0229553,-0.02660605
79,1,-0.02579865,-0.0785566,-0.04244955
80,1,0.01935385,-0.0222972,-0.0494584
81,1,-0.0286436,-0.1043275,-0.0632215
82,1,-0.05952245,-0.145762,-0.0705084
83,1,0.003415045,-0.0637281,-0.06985695
84,1,-0.0445201,-0.131708,-0.0714186
85,1,0.0245336,-0.03160625,-0.0667391
86,1,0.0233226,-0.0307349,-0.06456985
87,1,0.03262005,-0.0222591,-0.0666521
88,1,-0.07032645,-0.1642575,-0.07545805
89,1,-0.01900365,-0.09912735,-0.0722632
90,1,0.02549045,-0.0295146,-0.0669528
