time,ex,w_50%,alpha_50%,b_ex_50%
-28,0,-0.159085,-0.159085,
-27,0,-0.05822185,-0.05822185,
-26,0,-0.1528415,-0.1528415,
-25,0,-0.43797,-0.43797,
-24,0,-0.10113,-0.10113,
-23,0,0.06877595,0.06877595,
-22,0,-0.08294735,-0.08294735,
-21,0,-0.2906585,-0.2906585,
-20,0,-0.146331,-0.146331,
-19,0,-0.0669139,-0.0669139,
-18,0,-0.4424755,-0.4424755,
-17,0,-0.7644025,-0.7644025,
-16,0,-0.0954742,-0.0954742,
-15,0,-0.235807,-0.235807,
-14,0,-0.2298985,-0.2298985,
-13,0,-0.14167,-0.14167,
-12,0,-0.0738451,-0.0738451,
-11,0,-0.236473,-0.236473,
-10,0,0.00159973,0.00159973,
-9,0,-0.1531075,-0.1531075,
-8,0,0.07374245,0.07374245,
-7,0,0.0736533,0.0736533,
-6,0,0.1502545,0.1502545,
-5,0,0.1671895,0.1671895,
-4,0,0.091021,0.091021,
-3,0,-0.2319335,-0.2319335,
-2,0,0.20298,0.20298,
-1,0,-0.007084955,-0.007084955,
0,0,0.5227695,0.5227695,
1,1,-0.1364985,-0.144329,-0.001732885
2,1,-0.2199735,-0.230312,-0.00325229
3,1,0.220302,0.2178845,-0.0046697
4,1,0.165303,0.1513265,-0.006326735
5,1,-0.222365,-0.233378,-0.009074065
6,1,-0.0594122,-0.08821735,-0.01142655
7,1,-0.0570104,-0.0876685,-0.01355285
8,1,-0.2059825,-0.2308485,-0.0156834
9,1,-0.2044175,-0.247435,-0.01702365
10,1,-0.2028945,-0.247385,-0.01748365
11,1,-0.0423429,-0.07638065,-0.0186328
12,1,-0.0870292,-0.1266895,-0.01914585
13,1,-0.03146915,-0.06892255,-0.01969395
14,1,-0.16657,-0.214218,-0.01989015
15,1,0.01218865,-0.0159519,-0.0200009
16,1,-0.1877485,-0.2174215,-0.01922265
17,1,-0.145048,-0.172425,-0.01900035
18,1,-0.02228005,-0.0514238,-0.0178804
19,1,0.1716545,0.145802,-0.0164113
20,1,-0.1849225,-0.2236155,-0.01603055
21,1,0.0488884,0.0287069,-0.01519065
22,1,0.007356305,-0.0101324,-0.01406615
23,1,0.01475875,-0.00324529,-0.01305165
24,1,0.0399689,0.0284441,-0.01217605
25,1,-0.0191016,-0.0425038,-0.01162535
26,1,0.00681491,-0.006026875,-0.0108907
27,1,0.009961925,-0.003789105,-0.01016015
28,1,0.2196715,0.205437,-0.009741605
29,1,0.01062865,-0.00214804,-0.01018
30,1,-0.0212074,-0.04066805,-0.0107427
31,1,0.00731203,-0.005578255,-0.0112234
32,1,0.00290744,-0.00984739,-0.01077245
33,1,0.0120202,0.001892745,-0.01082595
34,1,0.01378835,-0.000821256,-0.0108377
35,1,-0.01745385,-0.0375922,-0.0107377
36,1,-0.1616335,-0.1849035,-0.01032615
37,1,0.01078565,-0.00423826,-0.01050255
38,1,0.00503981,-0.006185225,-0.009803825
39,1,0.00978594,-0.005214215,-0.00918692
40,1,0.007935505,-0.005756295,-0.008648705
41,1,0.0338064,0.02342415,-0.00834898
42,1,0.002942855,-0.00613062,-0.008109225
43,1,0.00402421,-0.00776012,-0.00826938
44,1,0.004703055,-0.00577994,-0.00768753
45,1,-0.0007281695,-0.0094875,-0.00777178
46,1,-0.0196527,-0.0359452,-0.007168815
47,1,0.0065302,-0.002236945,-0.006782205
48,1,0.006575455,-0.00298005,-0.00683289
49,1,0.00207685,-0.000972689,-0.006256665
50,1,0.2091205,0.200064,-0.00662185
51,1,0.000404288,-0.007471095,-0.00643981
52,1,0.006982845,-0.002828675,-0.006890275
53,1,-0.0280935,-0.0369607,-0.008157195
54,1,0.00762872,-0.003518365,-0.00820423
55,1,-0.155042,-0.1690795,-0.00937567
56,1,0.01465665,0.00259744,-0.0090951
57,1,0.00262319,-0.00843803,-0.0092031
58,1,0.002871325,-0.006516535,-0.008555565
59,1,0.00196191,-0.008255125,-0.009078655
60,1,0.01007445,6.792865e-05,-0.009401755
61,1,-0.1588295,-0.175674,-0.00964773
62,1,0.00519595,-0.000760876,-0.008955655
63,1,0.001794385,-0.0037856,-0.009147005
64,1,-0.0001562905,-0.009306155,-0.00934094
65,1,0.005098245,-0.00303955,-0.00905292
66,1,0.000490707,-0.01042475,-0.008212865
67,1,0.009346245,0.000476874,-0.0082369
68,1,0.0085395,-0.00114961,-0.00860655
69,1,-0.0213197,-0.03185315,-0.008498295
70,1,0.002799915,-0.00632447,-0.008381285
71,1,-0.00953253,-0.0244037,-0.00847764
72,1,-0.1371055,-0.1444115,-0.00929049
73,1,0.00567662,-0.003215235,-0.007651395
74,1,0.01109075,0.005058925,-0.00703625
75,1,0.009369195,0.00162091,-0.0070917
76,1,0.02856705,0.0264027,-0.00639676
77,1,-0.001120295,-0.005741265,-0.006036465
78,1,0.00683761,-0.000306013,-0.00579843
79,1,-0.0199643,-0.03161345,-0.00440634
80,1,0.00709135,0.00488441,-0.003931305
81,1,0.004027415,0.001205825,-0.00333857
82,1,-0.00202069,-0.003525095,-0.00246628
83,1,0.17012,0.1769265,-0.00222465
84,1,0.005447075,0.005547525,-0.001920145
85,1,0.003709305,0.00310633,-0.00263389
86,1,-0.172427,-0.1800495,-0.00353231
87,1,0.1696105,0.169204,-0.002841915
88,1,0.00482545,0.00366038,-0.002148855
89,1,0.0002997515,-0.000902466,-0.00264893
90,1,0.008781345,0.003475835,-0.00293357
