s_name,0.5%,2.5%,5%,10%,15%,20%,25%,30%,35%,40%,50%,60%,65%,70%,75%,80%,85%,90%,95%,97.5%,99.5%
s_w,0.0040072953,0.01276206,0.024239925,0.04903892,0.07292216,0.09911038,0.123531,0.1452023,0.16320335,0.1796576,0.210357,0.2321648,0.23946965,0.2452503,0.250537,0.2557048,0.2604953,0.2660014,0.27356235,0.27955485,0.291673985
s_b_ex,0.061991023,0.0708772675,0.07580405,0.08263676,0.087423645,0.09166588,0.0952346,0.09853049,0.10210445,0.105378,0.112912,0.120103,0.12348355,0.1278983,0.1318455,0.1370538,0.14376645,0.1515656,0.16709175,0.182652875,0.21216945
s_Y,0.0097839477,0.014219465,0.01966165,0.02875279,0.039053255,0.05374808,0.072152525,0.08698421,0.102938,0.1201272,0.157685,0.1920184,0.20631095,0.2200142,0.2315335,0.242116,0.24952265,0.2581461,0.26924005,0.2759691,0.28928756
