time,ex,Y,w_0.5%,w_2.5%,w_5%,w_10%,w_15%,w_20%,w_25%,w_30%,w_35%,w_40%,w_50%,w_60%,w_65%,w_70%,w_75%,w_80%,w_85%,w_90%,w_95%,w_97.5%,w_99.5%,alpha_0.5%,alpha_2.5%,alpha_5%,alpha_10%,alpha_15%,alpha_20%,alpha_25%,alpha_30%,alpha_35%,alpha_40%,alpha_50%,alpha_60%,alpha_65%,alpha_70%,alpha_75%,alpha_80%,alpha_85%,alpha_90%,alpha_95%,alpha_97.5%,alpha_99.5%,b_ex_0.5%,b_ex_2.5%,b_ex_5%,b_ex_10%,b_ex_15%,b_ex_20%,b_ex_25%,b_ex_30%,b_ex_35%,b_ex_40%,b_ex_50%,b_ex_60%,b_ex_65%,b_ex_70%,b_ex_75%,b_ex_80%,b_ex_85%,b_ex_90%,b_ex_95%,b_ex_97.5%,b_ex_99.5%
-28,0,0.0169778800000024,-0.193466565,-0.133645975,-0.1020316,-0.06739975,-0.044070675,-0.02665514,-0.0157867,-0.007334574,-0.0029958115,-0.00161203,0.000800318,0.00443855,0.00909303849999999,0.01840751,0.02889645,0.04215504,0.057350345,0.07776083,0.1139031,0.1475051,0.20891417,-0.193466565,-0.133645975,-0.1020316,-0.06739975,-0.044070675,-0.02665514,-0.0157867,-0.007334574,-0.0029958115,-0.00161203,0.000800318,0.00443855,0.00909303849999999,0.01840751,0.02889645,0.04215504,0.057350345,0.07776083,0.1139031,0.1475051,0.20891417,,,,,,,,,,,,,,,,,,,,,
-27,0,-0.35589234,-0.44611513,-0.3839287,-0.3606775,-0.3318104,-0.30144445,-0.2680764,-0.231076,-0.1951964,-0.1511607,-0.1154182,-0.0482821,-0.00902080599999997,-0.00317226,-0.001447975,-0.000315672,0.000409442,0.0018004745,0.005833058,0.022458065,0.0428989025,0.0848767595000002,-0.44611513,-0.3839287,-0.3606775,-0.3318104,-0.30144445,-0.2680764,-0.231076,-0.1951964,-0.1511607,-0.1154182,-0.0482821,-0.00902080599999997,-0.00317226,-0.001447975,-0.000315672,0.000409442,0.0018004745,0.005833058,0.022458065,0.0428989025,0.0848767595000002,,,,,,,,,,,,,,,,,,,,,
-26,0,-0.444485320000002,-0.509120785,-0.4694063,-0.4483036,-0.4154684,-0.37707585,-0.3328236,-0.28768875,-0.237016,-0.1909051,-0.1409386,-0.0605933,-0.0141953,-0.00472924,-0.00262985200000001,-0.00122016,-0.000100996779999996,0.001534812,0.00358651,0.014649335,0.0301003575,0.0617382115000003,-0.509120785,-0.4694063,-0.4483036,-0.4154684,-0.37707585,-0.3328236,-0.28768875,-0.237016,-0.1909051,-0.1409386,-0.0605933,-0.0141953,-0.00472924,-0.00262985200000001,-0.00122016,-0.000100996779999996,0.001534812,0.00358651,0.014649335,0.0301003575,0.0617382115000003,,,,,,,,,,,,,,,,,,,,,
-25,0,-0.272084079999999,-0.388151745,-0.3215097,-0.2968331,-0.2665947,-0.2420765,-0.211213,-0.1810595,-0.1476916,-0.10923,-0.08036432,-0.03080815,-0.006281604,-0.00395456,-0.00219421500000002,-1.4165665e-05,0.00177935400000001,0.0028969225,0.008878186,0.029706045,0.0520660025,0.105481555,-0.388151745,-0.3215097,-0.2968331,-0.2665947,-0.2420765,-0.211213,-0.1810595,-0.1476916,-0.10923,-0.08036432,-0.03080815,-0.006281604,-0.00395456,-0.00219421500000002,-1.4165665e-05,0.00177935400000001,0.0028969225,0.008878186,0.029706045,0.0520660025,0.105481555,,,,,,,,,,,,,,,,,,,,,
-24,0,0.245279719999999,-0.095364467,-0.0571169025,-0.03174165,-0.009488469,-0.00396475,-0.00160558,-0.000115308,0.001400426,0.0031019,0.00635943,0.0307294,0.07461156,0.1029978,0.1323561,0.16524575,0.1959366,0.22055145,0.2460196,0.27268955,0.296298025,0.345817940000001,-0.095364467,-0.0571169025,-0.03174165,-0.009488469,-0.00396475,-0.00160558,-0.000115308,0.001400426,0.0031019,0.00635943,0.0307294,0.07461156,0.1029978,0.1323561,0.16524575,0.1959366,0.22055145,0.2460196,0.27268955,0.296298025,0.345817940000001,,,,,,,,,,,,,,,,,,,,,
-23,0,0.0269101099999993,-0.191878195,-0.1311895,-0.099321235,-0.06565265,-0.041050205,-0.02454766,-0.014123625,-0.006500948,-0.00223966,-0.001074722,0.00133587,0.00425591000000001,0.010411005,0.01991488,0.0305037,0.04280796,0.058358905,0.07891716,0.111898,0.150994275,0.2149431,-0.191878195,-0.1311895,-0.099321235,-0.06565265,-0.041050205,-0.02454766,-0.014123625,-0.006500948,-0.00223966,-0.001074722,0.00133587,0.00425591000000001,0.010411005,0.01991488,0.0305037,0.04280796,0.058358905,0.07891716,0.111898,0.150994275,0.2149431,,,,,,,,,,,,,,,,,,,,,
-22,0,-0.154726239999999,-0.284556365,-0.2268278,-0.1980471,-0.1677032,-0.1485287,-0.1305366,-0.10803075,-0.08614241,-0.06489685,-0.04395708,-0.0122943,-0.00237959,-0.00159004,-0.00071004030000001,0.001690875,0.003482612,0.00965988950000001,0.0233656,0.0464745349999999,0.0767710725,0.1358432,-0.284556365,-0.2268278,-0.1980471,-0.1677032,-0.1485287,-0.1305366,-0.10803075,-0.08614241,-0.06489685,-0.04395708,-0.0122943,-0.00237959,-0.00159004,-0.00071004030000001,0.001690875,0.003482612,0.00965988950000001,0.0233656,0.0464745349999999,0.0767710725,0.1358432,,,,,,,,,,,,,,,,,,,,,
-21,0,-0.39997782,-0.472122095,-0.425975525,-0.40456875,-0.3764282,-0.34410605,-0.3017064,-0.258098,-0.2158332,-0.17322775,-0.1307778,-0.05518535,-0.01362496,-0.00505105,-0.00236867,-0.00077527775,0.000527352,0.00204322,0.00363679,0.01682984,0.03401615,0.0776052710000001,-0.472122095,-0.425975525,-0.40456875,-0.3764282,-0.34410605,-0.3017064,-0.258098,-0.2158332,-0.17322775,-0.1307778,-0.05518535,-0.01362496,-0.00505105,-0.00236867,-0.00077527775,0.000527352,0.00204322,0.00363679,0.01682984,0.03401615,0.0776052710000001,,,,,,,,,,,,,,,,,,,,,
-20,0,-0.311867020000001,-0.40531233,-0.352825275,-0.3295645,-0.2997881,-0.27010915,-0.2424078,-0.20547975,-0.1717447,-0.1317098,-0.09957084,-0.0408784,-0.006820158,-0.0029277645,-0.00123581600000001,0.000108957,0.00135734,0.003241476,0.007451226,0.02712753,0.046985405,0.11202664,-0.40531233,-0.352825275,-0.3295645,-0.2997881,-0.27010915,-0.2424078,-0.20547975,-0.1717447,-0.1317098,-0.09957084,-0.0408784,-0.006820158,-0.0029277645,-0.00123581600000001,0.000108957,0.00135734,0.003241476,0.007451226,0.02712753,0.046985405,0.11202664,,,,,,,,,,,,,,,,,,,,,
-19,0,0.141836430000001,-0.14433538,-0.08511086,-0.058573525,-0.02797435,-0.01211845,-0.00450551,-0.001364895,-3.44927599999992e-05,0.00109289,0.00315193,0.01005645,0.04041828,0.05847704,0.07982615,0.09904185,0.1210026,0.13909335,0.1596992,0.1931491,0.223474825,0.293269390000001,-0.14433538,-0.08511086,-0.058573525,-0.02797435,-0.01211845,-0.00450551,-0.001364895,-3.44927599999992e-05,0.00109289,0.00315193,0.01005645,0.04041828,0.05847704,0.07982615,0.09904185,0.1210026,0.13909335,0.1596992,0.1931491,0.223474825,0.293269390000001,,,,,,,,,,,,,,,,,,,,,
