time,ex,w_50%,alpha_50%,b_ex_50%
-28,0,0.1113725,0.1113725,
-27,0,0.170326,0.170326,
-26,0,0.4268605,0.4268605,
-25,0,0.03987745,0.03987745,
-24,0,0.08903155,0.08903155,
-23,0,0.1118075,0.1118075,
-22,0,0.0313723,0.0313723,
-21,0,0.05776595,0.05776595,
-20,0,0.08290005,0.08290005,
-19,0,0.0945433,0.0945433,
-18,0,0.0482598,0.0482598,
-17,0,0.09240415,0.09240415,
-16,0,-0.01906915,-0.01906915,
-15,0,-0.033493,-0.033493,
-14,0,-0.0340136,-0.0340136,
-13,0,-0.1026515,-0.1026515,
-12,0,-0.007289845,-0.007289845,
-11,0,0.01559165,0.01559165,
-10,0,-0.09382815,-0.09382815,
-9,0,0.00849987,0.00849987,
-8,0,0.004669545,0.004669545,
-7,0,-0.06632385,-0.06632385,
-6,0,-0.04873565,-0.04873565,
-5,0,0.0163728,0.0163728,
-4,0,0.0039841,0.0039841,
-3,0,-0.0524016,-0.0524016,
-2,0,-0.2089335,-0.2089335,
-1,0,-0.01709355,-0.01709355,
0,0,-0.05871835,-0.05871835,
1,1,-0.0116559,-0.010145,0.00534238
2,1,-0.03496055,-0.03311735,0.01261805
3,1,0.0212976,0.0599303,0.02703945
4,1,0.01769235,0.06772685,0.041087
5,1,-0.01974,0.02084635,0.0485365
6,1,0.09115775,0.178755,0.06575895
7,1,0.01207755,0.08105185,0.0615894
8,1,0.05518945,0.131363,0.05661555
9,1,-0.0152326,0.01698155,0.03896875
10,1,-0.01159535,0.003865155,0.02475135
11,1,-0.06069345,-0.0689629,0.013109
12,1,0.07965105,0.1150495,0.0168696
13,1,-0.1081955,-0.1295845,0.00154169
14,1,-0.01049305,-0.005651425,0.009278385
15,1,0.02555865,0.05671025,0.02011775
16,1,0.0761155,0.1204815,0.02468115
17,1,-0.02901995,-0.03174555,0.00950859
18,1,-0.079999,-0.09651095,0.00338707
19,1,-0.004689795,0.004685885,0.0116533
20,1,0.00834648,0.03733525,0.0234344
21,1,-0.0921615,-0.07875285,0.03156925
22,1,0.0813047,0.1613055,0.06003145
23,1,0.0076948,0.082109,0.0679628
24,1,-0.009844105,0.0635417,0.07735995
25,1,0.0483544,0.1573675,0.08508385
26,1,0.03190755,0.1357085,0.08586575
27,1,-0.0124652,0.0620899,0.07808485
28,1,0.02433065,0.110471,0.07309085
29,1,-0.001388315,0.0623435,0.06383655
30,1,-0.133925,-0.09547485,0.0576675
31,1,-0.07436695,-0.0158438,0.0752848
32,1,0.301002,0.4390995,0.117848
33,1,-0.06320885,0.01745785,0.0961317
34,1,0.02127035,0.1246675,0.09026875
35,1,0.0740366,0.1787685,0.08312315
36,1,0.02236915,0.09443235,0.0578791
37,1,-0.0173097,0.00474722,0.02972025
38,1,-0.003727855,0.00220026,0.00552946
39,1,0.1535445,0.1605545,-0.01327125
40,1,-0.0171494,-0.0901855,-0.06334675
41,1,-0.06681835,-0.204932,-0.1138595
42,1,-0.005774835,-0.1608345,-0.148839
43,1,0.005545015,-0.1789955,-0.1838225
44,1,0.01470455,-0.2040675,-0.2228175
45,1,-0.400424,-0.6927905,-0.2657435
46,1,-0.0935847,-0.357471,-0.231589
47,1,-0.0162068,-0.2051235,-0.18129
48,1,0.0942485,-0.01403265,-0.128117
49,1,0.0640941,-0.00825872,-0.0954108
50,1,0.103652,0.0476216,-0.07925535
51,1,-0.000164677,-0.08330655,-0.0847552
52,1,-0.1086855,-0.220238,-0.09215225
53,1,0.003482915,-0.07010205,-0.0745239
54,1,-0.0464577,-0.118495,-0.05534095
55,1,0.1036995,0.1042685,-0.02570075
56,1,-0.00134713,-0.01345975,-0.0168741
57,1,0.06058665,0.0765413,-0.00951165
58,1,0.0245736,0.0298673,-0.0116436
59,1,0.09330165,0.0993972,-0.02041425
60,1,-0.0773867,-0.1440205,-0.04937145
61,1,0.06533405,0.02568035,-0.05993795
62,1,-0.0639597,-0.1703525,-0.0841983
63,1,-0.04217435,-0.1541245,-0.0962817
64,1,0.006281955,-0.08871185,-0.0973756
65,1,0.06982645,-0.0112842,-0.1000965
66,1,0.0674552,-0.0287725,-0.116988
67,1,-0.00253682,-0.157215,-0.1492055
68,1,-0.0448908,-0.238506,-0.1776045
69,1,-0.045339,-0.2620765,-0.1968035
70,1,0.02676885,-0.1722245,-0.2102815
71,1,-0.07695625,-0.3294085,-0.2313425
72,1,-0.04365865,-0.2947085,-0.2323725
73,1,0.08772685,-0.1178925,-0.225376
74,1,-0.05916535,-0.319913,-0.2391995
75,1,0.03657315,-0.1897585,-0.2424435
76,1,0.0250827,-0.2193245,-0.254364
77,1,-0.03720405,-0.3287875,-0.2695385
78,1,-0.07389235,-0.386309,-0.2827715
79,1,-0.1818105,-0.4835285,-0.277167
80,1,-0.00694221,-0.246149,-0.23462
81,1,0.002113495,-0.191102,-0.191605
82,1,0.07503915,-0.06066495,-0.1560165
83,1,-0.0719104,-0.227574,-0.135342
84,1,0.01745955,-0.07013415,-0.0996105
85,1,0.04896195,-0.002592825,-0.0720677
86,1,-0.03327695,-0.0968187,-0.0489158
87,1,0.0456804,0.04606655,-0.0189283
88,1,0.01811405,0.02932295,0.00215425
89,1,0.0461493,0.0922726,0.02189315
90,1,0.0373967,0.0908263,0.02929945
