time,ex,w_50%,alpha_50%,b_ex_50%
-28,0,0.02285175,0.02285175,
-27,0,-0.07445495,-0.07445495,
-26,0,-0.0224735,-0.0224735,
-25,0,0.01983805,0.01983805,
-24,0,0.0482124,0.0482124,
-23,0,-0.0263003,-0.0263003,
-22,0,-0.1006945,-0.1006945,
-21,0,0.0283804,0.0283804,
-20,0,-0.06969315,-0.06969315,
-19,0,-0.02126825,-0.02126825,
-18,0,-0.09069015,-0.09069015,
-17,0,0.0401302,0.0401302,
-16,0,-0.00916963,-0.00916963,
-15,0,0.1139575,0.1139575,
-14,0,-0.000862659,-0.000862659,
-13,0,0.04814605,0.04814605,
-12,0,-0.0748438,-0.0748438,
-11,0,-0.006695575,-0.006695575,
-10,0,-0.06798495,-0.06798495,
-9,0,0.1528375,0.1528375,
-8,0,0.0214618,0.0214618,
-7,0,0.0806717,0.0806717,
-6,0,-0.188804,-0.188804,
-5,0,0.1026455,0.1026455,
-4,0,0.02048075,0.02048075,
-3,0,0.033833,0.033833,
-2,0,-0.0811975,-0.0811975,
-1,0,0.0196038,0.0196038,
0,0,-0.314306,-0.314306,
1,1,0.019943,0.0155644,-0.008289505
2,1,0.01514095,0.003169835,-0.0173772
3,1,0.03274605,0.01046415,-0.02833715
4,1,0.00751062,-0.0336768,-0.04288385
5,1,0.0247577,-0.02586305,-0.0560456
6,1,0.0231639,-0.045273,-0.0733945
7,1,-0.05950855,-0.1578755,-0.09079455
8,1,-0.00805032,-0.11768,-0.104116
9,1,-0.0512309,-0.179513,-0.117692
10,1,-0.005588345,-0.138678,-0.126504
11,1,0.0581347,-0.0681828,-0.1361085
12,1,0.0149021,-0.1270185,-0.14918
13,1,-0.228195,-0.3949745,-0.1636375
14,1,0.008688475,-0.147899,-0.16216
15,1,0.06755485,-0.08437945,-0.160957
16,1,0.0505326,-0.109617,-0.16589
17,1,0.00710887,-0.163637,-0.174309
18,1,0.035969,-0.140934,-0.184015
19,1,-0.1158975,-0.3183875,-0.1950565
20,1,-0.100924,-0.310643,-0.200492
21,1,0.08034205,-0.107595,-0.1973685
22,1,0.0468424,-0.144455,-0.200586
23,1,-0.118188,-0.335309,-0.206477
24,1,0.0129465,-0.189269,-0.2041145
25,1,-0.0452359,-0.2585415,-0.202812
26,1,0.0363566,-0.1524285,-0.198556
27,1,0.04369625,-0.14389,-0.195518
28,1,-0.101252,-0.3096805,-0.1975645
29,1,0.1039215,-0.08170265,-0.1917185
30,1,0.029147,-0.1578345,-0.194855
31,1,0.00500972,-0.194563,-0.200668
32,1,-0.1467965,-0.362988,-0.2055285
33,1,-0.002232,-0.2049025,-0.200447
34,1,-0.01583015,-0.219452,-0.194565
35,1,0.08385315,-0.09646445,-0.186646
36,1,-0.0273633,-0.2242325,-0.185596
37,1,-0.0988217,-0.2887185,-0.18391
38,1,-0.00668528,-0.1833825,-0.173996
39,1,-0.0128053,-0.18317,-0.161541
40,1,0.0763245,-0.0664176,-0.150224
41,1,-0.007905155,-0.1553395,-0.142622
42,1,-0.0305586,-0.178474,-0.1363345
43,1,0.0129009,-0.1080765,-0.1263285
44,1,0.0236972,-0.08550155,-0.1164155
45,1,0.0447061,-0.05664655,-0.1101895
46,1,0.03162195,-0.0662787,-0.1087915
47,1,0.004582665,-0.0993868,-0.1073655
48,1,0.002068065,-0.103474,-0.106992
49,1,-0.06562555,-0.181935,-0.1070335
50,1,-0.0150417,-0.1236065,-0.101654
51,1,-0.0359703,-0.139344,-0.09477035
52,1,-0.01097945,-0.101047,-0.0863528
53,1,0.0240969,-0.0484053,-0.0784181
54,1,-0.02210665,-0.1007585,-0.07042255
55,1,0.05128255,-0.00231075,-0.06034605
56,1,0.00448237,-0.04766845,-0.0553136
57,1,-0.105592,-0.1626445,-0.05000235
58,1,0.07456165,0.0464147,-0.0352925
59,1,-0.0333597,-0.07168325,-0.02980475
60,1,0.06439515,0.0573689,-0.02020155
61,1,0.0431421,0.0403024,-0.01394315
62,1,0.0386784,0.038965,-0.01027405
63,1,0.0035848,-0.005777005,-0.0113539
64,1,-0.08723945,-0.1037875,-0.0120283
65,1,0.09382865,0.0991064,-0.004599205
66,1,0.001152965,-0.0035598,-0.0060655
67,1,0.002479465,-0.00176642,-0.0072541
68,1,0.0321142,0.03317025,-0.009132595
69,1,-0.0134155,-0.031258,-0.0117063
70,1,0.01508555,0.00725189,-0.01479855
71,1,0.00740133,-0.008968455,-0.01893045
72,1,-0.102028,-0.132046,-0.023343
73,1,0.006509785,-0.009725995,-0.02081635
74,1,-0.020154,-0.04669235,-0.0190708
75,1,0.005531175,-0.0067844,-0.015542
76,1,-0.0133131,-0.03027615,-0.01189295
77,1,0.003512895,-0.00150479,-0.00760503
78,1,-0.02312055,-0.0329743,-0.002436555
79,1,0.0180429,0.0278426,0.003923285
80,1,-0.00248196,0.006913705,0.007713295
81,1,0.04281135,0.06721215,0.01340225
82,1,0.0318781,0.0557131,0.01498065
83,1,0.003482565,0.01970815,0.01228295
84,1,0.01804275,0.03782545,0.01176705
85,1,-0.00468409,0.00579512,0.01114645
86,1,-0.0210397,-0.018502,0.008863415
87,1,-0.0243652,-0.02529695,0.008215195
88,1,0.00635453,0.0203082,0.01112425
89,1,-0.004151795,0.004629075,0.0127578
90,1,0.0162568,0.03787805,0.01248095
