time,ex,w_50%,alpha_50%,b_ex_50%
-28,0,-0.1442365,-0.1442365,
-27,0,-0.152814,-0.152814,
-26,0,-0.0342339,-0.0342339,
-25,0,0.06740585,0.06740585,
-24,0,-0.0315223,-0.0315223,
-23,0,-0.0519976,-0.0519976,
-22,0,0.1295815,0.1295815,
-21,0,-0.06975815,-0.06975815,
-20,0,-0.04134845,-0.04134845,
-19,0,0.005928825,0.005928825,
-18,0,-0.0446097,-0.0446097,
-17,0,0.04504965,0.04504965,
-16,0,0.1023295,0.1023295,
-15,0,0.1104445,0.1104445,
-14,0,0.0379057,0.0379057,
-13,0,0.08671055,0.08671055,
-12,0,-0.007557555,-0.007557555,
-11,0,0.168937,0.168937,
-10,0,0.0240196,0.0240196,
-9,0,0.000328996,0.000328996,
-8,0,-0.0317278,-0.0317278,
-7,0,-0.0469189,-0.0469189,
-6,0,-0.050211,-0.050211,
-5,0,-0.06281035,-0.06281035,
-4,0,-0.0398009,-0.0398009,
-3,0,-0.06569495,-0.06569495,
-2,0,0.04329005,0.04329005,
-1,0,0.02057455,0.02057455,
0,0,-0.113401,-0.113401,
1,1,-0.0476004,-0.06964785,-0.01589375
2,1,0.0136287,-0.01077115,-0.03015425
3,1,0.03784615,0.0005051165,-0.04484755
4,1,0.00781711,-0.04845655,-0.06249445
5,1,0.00393761,-0.0756799,-0.0811207
6,1,-0.08888725,-0.2090595,-0.102797
7,1,-0.1131925,-0.2485505,-0.117324
8,1,-0.110258,-0.2519445,-0.1235525
9,1,-0.03832945,-0.177137,-0.1206695
10,1,-0.0150067,-0.142788,-0.1154555
11,1,0.1046915,0.00116548,-0.1090395
12,1,0.06498655,-0.0337571,-0.111215
13,1,0.0524914,-0.0561677,-0.1200725
14,1,-0.213349,-0.3555435,-0.132174
15,1,-0.0143092,-0.154773,-0.128587
16,1,0.05968905,-0.05580725,-0.1260475
17,1,-0.198649,-0.3361995,-0.1272395
18,1,0.0358362,-0.06453485,-0.1145085
19,1,0.00381733,-0.09739505,-0.105502
20,1,0.008274565,-0.08102595,-0.09770855
21,1,-0.0159427,-0.1186145,-0.09038815
22,1,0.0576003,-0.01220275,-0.08286105
23,1,0.0003863885,-0.0804419,-0.08063375
24,1,0.0245929,-0.04000745,-0.07730685
25,1,0.0193392,-0.0457531,-0.076132
26,1,-0.01259915,-0.0992262,-0.07728765
27,1,0.0354967,-0.02798835,-0.07613
28,1,-0.1274665,-0.2118125,-0.07912745
29,1,0.0336256,-0.02588775,-0.07221255
30,1,0.1020015,0.0449042,-0.06749945
31,1,-0.0309433,-0.1159385,-0.0719467
32,1,-0.0137801,-0.09729135,-0.0716399
33,1,0.0623824,0.00361329,-0.07164185
34,1,-0.007752375,-0.09163935,-0.0764578
35,1,-0.018002,-0.110564,-0.0797055
36,1,0.007509475,-0.06816755,-0.08184895
37,1,-0.0963775,-0.196184,-0.08576055
38,1,-0.11956,-0.214859,-0.08144915
39,1,0.0726489,0.0156679,-0.06872525
40,1,0.00577127,-0.05118445,-0.061996
41,1,0.0784315,0.03729875,-0.0554207
42,1,0.0482444,0.008434925,-0.05397845
43,1,-0.02915865,-0.0990362,-0.05677375
44,1,0.01220785,-0.03822815,-0.0580684
45,1,-0.02545385,-0.09864035,-0.05900935
46,1,0.008972565,-0.04172235,-0.0589706
47,1,-0.04397835,-0.1174165,-0.06040565
48,1,-0.002277015,-0.06190015,-0.0572399
49,1,-0.0256755,-0.092375,-0.05411935
50,1,0.007141345,-0.033753,-0.047626
51,1,-0.0643159,-0.1206315,-0.04347005
52,1,0.0005081365,-0.0318137,-0.03374015
53,1,0.0113543,-0.00504058,-0.0247693
54,1,0.003425285,-0.009580975,-0.0163735
55,1,0.03957885,0.04546885,-0.00852717
56,1,0.0221233,0.03108495,-0.00396747
57,1,0.0251869,0.0361932,-0.002469035
58,1,-0.0125093,-0.0244322,-0.002084535
59,1,-0.0133803,-0.02301545,0.001002388
60,1,-0.02697895,-0.0351419,0.004632145
61,1,0.0077406,0.02501145,0.01055365
62,1,0.03028435,0.06140155,0.01511145
63,1,0.06119445,0.09317015,0.01843705
64,1,-0.005803215,0.006267655,0.01755275
65,1,-0.00450364,0.005655395,0.01590565
66,1,-0.02616325,-0.02412085,0.0152542
67,1,0.155667,0.179153,0.01718825
68,1,-0.00298221,0.003047795,0.00922518
69,1,-0.0741082,-0.08573875,0.00128254
70,1,-0.05138215,-0.06671625,-0.00130282
71,1,-0.0998766,-0.1134035,-0.000723829
72,1,0.04266435,0.06380625,0.008014795
73,1,-0.0327824,-0.0307024,0.01377065
74,1,0.06371405,0.0984607,0.0217225
75,1,0.0104616,0.0422513,0.0248452
76,1,0.0338301,0.0749104,0.0267582
77,1,0.04353325,0.0842592,0.02611715
78,1,0.06695705,0.103604,0.02206895
79,1,-0.07109025,-0.06858715,0.01382615
80,1,-0.00278327,0.002852335,0.01001655
81,1,-0.029503,-0.03751115,0.006154785
82,1,-0.0387588,-0.04644415,0.007440475
83,1,-0.008366095,-0.00536612,0.0096758
84,1,0.0312054,0.05827345,0.01334345
85,1,-0.0182535,-0.01521755,0.0138726
86,1,0.002137405,0.02020155,0.0162276
87,1,-0.004118505,0.00996982,0.01734635
88,1,-0.00107918,0.0174636,0.0207109
89,1,-0.000618913,0.01960265,0.0219472
90,1,0.0335336,0.0793287,0.02603435
