time,ex,w_50%,alpha_50%,b_ex_50%
-28,0,-0.01424685,-0.01424685,
-27,0,-0.01113955,-0.01113955,
-26,0,0.000112257,0.000112257,
-25,0,0.0015043,0.0015043,
-24,0,0.10594,0.10594,
-23,0,9.828255e-05,9.828255e-05,
-22,0,-0.008397285,-0.008397285,
-21,0,-0.0007790125,-0.0007790125,
-20,0,-0.0003326915,-0.0003326915,
-19,0,-0.115285,-0.115285,
-18,0,-0.007035835,-0.007035835,
-17,0,-0.006293775,-0.006293775,
-16,0,-0.00948516,-0.00948516,
-15,0,-0.001362695,-0.001362695,
-14,0,0.003381335,0.003381335,
-13,0,0.00302106,0.00302106,
-12,0,-0.117375,-0.117375,
-11,0,0.00599758,0.00599758,
-10,0,-0.2447425,-0.2447425,
-9,0,-0.008478395,-0.008478395,
-8,0,-0.1152295,-0.1152295,
-7,0,-0.00214723,-0.00214723,
-6,0,-0.1164185,-0.1164185,
-5,0,-0.00272259,-0.00272259,
-4,0,-0.117192,-0.117192,
-3,0,-0.00042442,-0.00042442,
-2,0,0.0035053,0.0035053,
-1,0,0.119867,0.119867,
0,0,-0.00236302,-0.00236302,
1,1,0.116607,0.1172905,-0.00369637
2,1,-0.109125,-0.135916,-0.01823385
3,1,0.008401875,-0.008150065,-0.0228735
4,1,0.0119886,-0.007315785,-0.0290141
5,1,0.131622,0.1158,-0.0333502
6,1,0.0147791,-0.02657835,-0.04992175
7,1,-0.07652345,-0.161096,-0.06939855
8,1,0.1578325,0.08636655,-0.0833386
9,1,0.029375,-0.0674048,-0.111321
10,1,-0.0716184,-0.2271145,-0.1422275
11,1,0.0579836,-0.09055905,-0.164916
12,1,-0.157673,-0.364791,-0.192954
13,1,-0.02227425,-0.2534285,-0.209759
14,1,-0.01962375,-0.260017,-0.223585
15,1,-0.137524,-0.393058,-0.236439
16,1,-0.0150631,-0.2655935,-0.237099
17,1,-0.010495,-0.2624875,-0.237027
18,1,-0.0204819,-0.272277,-0.234321
19,1,-0.02060685,-0.267183,-0.2320295
20,1,-0.0207039,-0.2609075,-0.225764
21,1,0.2044065,-0.004753115,-0.2178535
22,1,-0.02023585,-0.262406,-0.2266865
23,1,-0.1386675,-0.3841775,-0.2321755
24,1,0.08461125,-0.1300195,-0.2260895
25,1,-0.01890905,-0.262605,-0.2291495
26,1,-0.0160177,-0.263055,-0.23002
27,1,0.0895662,-0.126391,-0.230109
28,1,-0.01756505,-0.2694305,-0.238803
29,1,-0.0179154,-0.275826,-0.2454075
30,1,-0.0146528,-0.2747235,-0.248906
31,1,-0.01217825,-0.2741745,-0.2509445
32,1,-0.0100981,-0.2743995,-0.253558
33,1,-0.00961398,-0.2748545,-0.2537
34,1,-0.01055745,-0.2777085,-0.254913
35,1,-0.1301045,-0.398133,-0.2528705
36,1,-0.0154406,-0.2690505,-0.239871
37,1,0.0839583,-0.126301,-0.224067
38,1,-0.01429855,-0.2469155,-0.217602
39,1,0.0700085,-0.1279875,-0.210475
40,1,-0.0267701,-0.251162,-0.208759
41,1,-0.02540565,-0.246836,-0.2047365
42,1,-0.0299059,-0.2454925,-0.196522
43,1,-0.1640495,-0.359518,-0.1871565
44,1,0.05454985,-0.0910246,-0.161251
45,1,0.177742,0.04295505,-0.143354
46,1,-0.0541787,-0.210501,-0.1400915
47,1,0.04447355,-0.0696356,-0.131213
48,1,-0.0599379,-0.205403,-0.1280505
49,1,-0.06626565,-0.199206,-0.1181825
50,1,0.03506255,-0.05124365,-0.1024135
51,1,0.0319469,-0.0418189,-0.0898495
52,1,0.0220114,-0.0413941,-0.08006145
53,1,0.02115305,-0.03620885,-0.0733117
54,1,-0.0823289,-0.1634805,-0.0695958
55,1,0.0147555,-0.0285317,-0.05653275
56,1,0.1321925,0.0991318,-0.04537345
57,1,-0.09574415,-0.1562515,-0.048177
58,1,0.126913,0.100254,-0.0392092
59,1,-0.0956623,-0.150597,-0.04181875
60,1,0.00910568,-0.01657695,-0.0373785
61,1,0.0102109,-0.01329475,-0.03338175
62,1,0.00795778,-0.01332285,-0.02961655
63,1,0.0081715,-0.0113633,-0.02663065
64,1,0.00860071,-0.005143745,-0.02563975
65,1,0.00473836,-0.01221885,-0.0256143
66,1,0.007342015,-0.01176005,-0.0255355
67,1,0.005644895,-0.0127099,-0.02609115
68,1,0.003793925,-0.0185544,-0.0261709
69,1,0.009900835,-0.00723776,-0.0270759
70,1,0.01520715,-0.005378875,-0.0332904
71,1,-0.0862464,-0.135642,-0.03821775
72,1,0.00898183,-0.01663,-0.03533435
73,1,0.009020015,-0.014163,-0.0333333
74,1,0.00824444,-0.01398665,-0.03225575
75,1,0.000774351,-0.03121035,-0.0326529
76,1,-0.0982016,-0.148201,-0.03356905
77,1,0.125567,0.112925,-0.0246235
78,1,-0.101949,-0.139264,-0.02634845
79,1,0.133693,0.129958,-0.01850815
80,1,-0.11969,-0.155397,-0.02182765
81,1,0.005287845,-0.00672987,-0.0155419
82,1,0.1184865,0.1222935,-0.00966555
83,1,0.0113482,0.00948196,-0.01456375
84,1,-0.103257,-0.1396705,-0.02015145
85,1,0.00477873,-0.00634373,-0.0165839
86,1,0.01430585,0.01477295,-0.0137549
87,1,-0.006713465,-0.0276385,-0.0119481
88,1,0.002330255,-0.002949205,-0.00990484
89,1,0.0140684,0.02003655,-0.00764429
90,1,0.00235972,-0.00487943,-0.00875196
