time,ex,w_50%,alpha_50%,b_ex_50%
-28,0,-0.127487,-0.127487,
-27,0,-0.124779,-0.124779,
-26,0,-0.2383155,-0.2383155,
-25,0,-0.119759,-0.119759,
-24,0,0.121751,0.121751,
-23,0,0.1131535,0.1131535,
-22,0,0.12092,0.12092,
-21,0,-0.000199951,-0.000199951,
-20,0,1.71144e-05,1.71144e-05,
-19,0,-0.2336875,-0.2336875,
-18,0,0.000830158,0.000830158,
-17,0,-0.126486,-0.126486,
-16,0,-0.10178,-0.10178,
-15,0,0.000323271,0.000323271,
-14,0,0.1096185,0.1096185,
-13,0,-0.127123,-0.127123,
-12,0,0.110682,0.110682,
-11,0,0.2316205,0.2316205,
-10,0,0.1240805,0.1240805,
-9,0,-0.115038,-0.115038,
-8,0,0.4723625,0.4723625,
-7,0,-0.1121765,-0.1121765,
-6,0,0.1319065,0.1319065,
-5,0,-0.1234105,-0.1234105,
-4,0,-0.11465,-0.11465,
-3,0,-0.1080205,-0.1080205,
-2,0,0.214772,0.214772,
-1,0,0.235235,0.235235,
0,0,0.112365,0.112365,
1,1,-0.08652945,-0.1036205,-0.0070515
2,1,0.218084,0.2424215,0.00323774
3,1,0.1169085,0.103041,-0.03120025
4,1,-0.163717,-0.2835475,-0.0935203
5,1,-0.04426085,-0.1825425,-0.116961
6,1,0.06271865,-0.0435164,-0.1298325
7,1,-0.1120955,-0.2985315,-0.155051
8,1,-0.234382,-0.4180635,-0.1578455
9,1,-0.03261015,-0.1643905,-0.114093
10,1,0.123888,0.09266055,-0.05676205
11,1,0.102024,0.105512,-0.0318825
12,1,0.08983695,0.09741645,-0.02402345
13,1,0.02414705,0.0006881525,-0.03694395
14,1,0.1392005,0.1102515,-0.06010025
15,1,0.05147505,-0.0367459,-0.1126875
16,1,-0.121269,-0.32376,-0.1775635
17,1,0.00945154,-0.2013565,-0.213308
18,1,-0.0737038,-0.355468,-0.256192
19,1,0.139063,-0.1116125,-0.276426
20,1,0.04568625,-0.2624015,-0.3289175
21,1,-0.0192818,-0.4257115,-0.3927565
22,1,-0.2126415,-0.692005,-0.4533675
23,1,0.127662,-0.313941,-0.4631175
24,1,0.03445835,-0.45255,-0.5081755
25,1,-0.136514,-0.728201,-0.5614595
26,1,-0.241649,-0.8478475,-0.5860715
27,1,0.1833085,-0.354241,-0.554464
28,1,0.07300395,-0.470728,-0.5670965
29,1,-0.009650655,-0.6148255,-0.5964505
30,1,-0.212302,-0.8660765,-0.6243555
31,1,-0.1089555,-0.7493495,-0.608944
32,1,-0.0223751,-0.6096995,-0.5680035
33,1,0.05036615,-0.453283,-0.5215025
34,1,-0.05522435,-0.5737885,-0.4902855
35,1,0.0114171,-0.424794,-0.445014
36,1,0.00364388,-0.3979755,-0.4013795
37,1,-0.1386715,-0.523056,-0.3648625
38,1,0.04232145,-0.225987,-0.289898
39,1,0.115226,-0.08478375,-0.2274905
40,1,-0.00566837,-0.1943875,-0.1940245
41,1,0.09081555,-0.0348351,-0.157148
42,1,-0.0163689,-0.168824,-0.1412225
43,1,0.078084,-0.006239855,-0.1162685
44,1,0.04869545,-0.03446265,-0.109361
45,1,-0.0240401,-0.153623,-0.11451
46,1,0.0861226,0.002459535,-0.114145
47,1,-0.0103919,-0.153593,-0.132287
48,1,-0.130861,-0.300819,-0.14777
49,1,-0.00801129,-0.148183,-0.13647
50,1,0.05699875,-0.03954525,-0.1179875
51,1,-0.06224365,-0.198084,-0.1152755
52,1,-0.0222562,-0.136101,-0.09662015
53,1,0.0319884,-0.02507355,-0.0738962
54,1,0.02129805,-0.01831345,-0.05586535
55,1,0.01612575,-0.01481335,-0.0446955
56,1,0.0149761,-0.0108238,-0.03700155
57,1,0.01276675,-0.0125117,-0.0351627
58,1,0.014851,-0.00887179,-0.03789195
59,1,0.02032865,-0.0118903,-0.0430232
60,1,0.02174395,-0.01916485,-0.0536384
61,1,-0.1682525,-0.268498,-0.07294425
62,1,0.02033,-0.01533155,-0.0533083
63,1,0.0140444,-0.00998725,-0.0339443
64,1,0.008280745,-0.006862615,-0.0228269
65,1,0.008201685,-0.006329775,-0.0174584
66,1,0.0541595,0.0666609,-0.0122869
67,1,0.00506592,-0.00387294,-0.01712495
68,1,0.011118,-0.00621806,-0.0242401
69,1,0.01525765,-0.009816895,-0.0333784
70,1,-0.0420318,-0.1061315,-0.0452099
71,1,0.0188927,-0.01455035,-0.04760285
72,1,0.0215372,-0.0196232,-0.05516885
73,1,-0.08881565,-0.184808,-0.0751664
74,1,-0.02827405,-0.1141185,-0.06914905
75,1,0.02532565,-0.0190129,-0.0594957
76,1,-0.0276296,-0.105386,-0.0556088
77,1,0.0175559,-0.0122454,-0.0417704
78,1,0.0156524,-0.01224955,-0.0348445
79,1,0.0145669,-0.0104054,-0.0327481
80,1,-0.115775,-0.1756455,-0.0364382
81,1,0.06904925,0.08440945,-0.009071675
82,1,0.000652051,0.00154693,0.001549965
83,1,-0.00147126,0.00294351,0.008413015
84,1,-0.00795222,0.00703855,0.0177303
85,1,0.04179525,0.09357,0.03046405
86,1,-0.0115149,0.010011595,0.028053
87,1,-0.01251305,0.0108725,0.0337478
88,1,-0.01766645,0.01300995,0.0432287
89,1,-0.025671,0.0151442,0.05794825
90,1,0.0871834,0.1999785,0.0791286
