time,ex,w_50%,alpha_50%,b_ex_50%
-28,0,0.0241182,0.0241182,
-27,0,0.3113675,0.3113675,
-26,0,0.199009,0.199009,
-25,0,0.03011815,0.03011815,
-24,0,0.000455722,0.000455722,
-23,0,0.1136245,0.1136245,
-22,0,-0.0839376,-0.0839376,
-21,0,-0.1987425,-0.1987425,
-20,0,-0.0825454,-0.0825454,
-19,0,0.1167625,0.1167625,
-18,0,-7.703615e-05,-7.703615e-05,
-17,0,0.0001714535,0.0001714535,
-16,0,-0.04359435,-0.04359435,
-15,0,-0.0811814,-0.0811814,
-14,0,0.002091375,0.002091375,
-13,0,-0.2003935,-0.2003935,
-12,0,0.1219185,0.1219185,
-11,0,-0.0768625,-0.0768625,
-10,0,-0.001575465,-0.001575465,
-9,0,-0.0397594,-0.0397594,
-8,0,0.040279,0.040279,
-7,0,-0.000755473,-0.000755473,
-6,0,0.07581845,0.07581845,
-5,0,-0.0750867,-0.0750867,
-4,0,0.04478525,0.04478525,
-3,0,-0.0008970225,-0.0008970225,
-2,0,-0.1962415,-0.1962415,
-1,0,-0.1469045,-0.1469045,
0,0,0.1831445,0.1831445,
1,1,0.0301255,0.054346,0.008991845
2,1,0.05160595,0.0777145,0.003004875
3,1,-0.02550855,-0.07210975,-0.0284893
4,1,-0.0502,-0.122838,-0.0484662
5,1,-0.1395565,-0.2204635,-0.0457675
6,1,-0.0293284,-0.03283245,0.0198467
7,1,0.125646,0.2539335,0.0941445
8,1,-0.03499095,0.0595075,0.1154545
9,1,0.0556381,0.2396025,0.1557585
10,1,0.040284,0.240887,0.171736
11,1,0.0561379,0.256747,0.168188
12,1,-0.1180365,-0.0113179,0.1390075
13,1,0.02848965,0.2054975,0.1591155
14,1,0.0269356,0.2167065,0.1708215
15,1,0.004413805,0.174007,0.16677
16,1,0.04875635,0.2401735,0.16458
17,1,-0.102206,0.002312555,0.138886
18,1,0.0382964,0.2203275,0.1524695
19,1,-0.04782995,0.07694205,0.1478425
20,1,0.0350408,0.2253565,0.1668565
21,1,0.0412445,0.2372525,0.1674085
22,1,-0.07953735,0.0416735,0.1489095
23,1,0.0998557,0.2987265,0.165607
24,1,-0.00451568,0.1343485,0.144424
25,1,-0.01902065,0.0855972,0.1183475
26,1,0.0499561,0.1912045,0.1118915
27,1,0.0250235,0.1252665,0.0782968
28,1,-0.0169976,-0.0002577645,0.0302879
29,1,0.0151311,0.0253671,-0.001631085
30,1,0.11368,0.1023775,-0.04449315
31,1,-0.03233715,-0.191855,-0.1371575
32,1,-0.01725695,-0.246717,-0.2129645
33,1,-0.08965095,-0.405671,-0.2816965
34,1,0.0149876,-0.2786885,-0.308357
35,1,-7.60311e-06,-0.3481625,-0.34559
36,1,-0.0265813,-0.4326385,-0.3836235
37,1,-0.06288715,-0.506754,-0.414612
38,1,-0.05222255,-0.497624,-0.4143685
39,1,-0.1059405,-0.5309505,-0.390293
40,1,-0.00332966,-0.3290255,-0.323237
41,1,0.0697943,-0.1587575,-0.2579185
42,1,-0.0006227135,-0.2175675,-0.2202005
43,1,0.08709225,-0.0695719,-0.185615
44,1,0.0732841,-0.07945055,-0.18884
45,1,-0.031143,-0.2737445,-0.2214605
46,1,-0.122319,-0.4021465,-0.2451685
47,1,0.0095131,-0.189935,-0.2101785
48,1,0.01337935,-0.1613165,-0.1876725
49,1,-0.05193475,-0.249956,-0.1714835
50,1,-0.07561125,-0.2365985,-0.1322065
51,1,0.037603,-0.001810155,-0.0649319
52,1,0.0385729,0.0490461,-0.0145747
53,1,0.005282825,0.02666555,0.0139014
54,1,0.0381175,0.108318,0.0418232
55,1,-0.00322651,0.04297455,0.05095735
56,1,-0.107921,-0.0750897,0.0647911
57,1,0.04900865,0.207408,0.129063
58,1,0.0745646,0.2774525,0.169938
59,1,0.2124585,0.4222075,0.178951
60,1,-0.006483405,0.0885517,0.100071
61,1,-0.02625445,-0.0157558,0.02987675
62,1,0.00946457,-0.009982675,-0.02527915
63,1,-0.00268107,-0.08548155,-0.08120085
64,1,-0.07002015,-0.2391955,-0.135239
65,1,0.02537755,-0.1150455,-0.157952
66,1,0.0559624,-0.1089925,-0.1933255
67,1,-0.1111915,-0.4033395,-0.256526
68,1,0.02413405,-0.225529,-0.270629
69,1,-0.009260035,-0.3204555,-0.3027345
70,1,-0.00461946,-0.338775,-0.3299735
71,1,-0.128908,-0.511612,-0.3492085
72,1,-0.03752915,-0.382977,-0.320378
73,1,0.06045235,-0.185416,-0.2745355
74,1,-0.06900975,-0.3644045,-0.260342
75,1,0.0128149,-0.1890715,-0.2147125
76,1,0.0564034,-0.09268635,-0.176523
77,1,-0.0477545,-0.2397225,-0.165911
78,1,-0.01232865,-0.1592585,-0.1344965
79,1,-0.01386395,-0.1166,-0.08942585
80,1,0.191278,0.17571,-0.03773245
81,1,-0.06588055,-0.1462725,-0.05604485
82,1,0.02277955,-0.007841115,-0.05118355
83,1,0.0505834,0.0289414,-0.0518965
84,1,-0.004688835,-0.08543375,-0.07687995
85,1,0.0389364,-0.0429499,-0.104205
86,1,-0.08444355,-0.2626125,-0.146424
87,1,-0.0824567,-0.26174,-0.150806
88,1,0.04334195,-0.04649785,-0.120358
89,1,-0.0792584,-0.231839,-0.1159745
90,1,0.0970119,0.0721341,-0.06688665
